SMILES,LOG HLM_CLint (mL/min/kg),uidx
CCc1cc(CN(C)c2nccc(-c3ccc(C)nc3C)n2)on1,1.951230632,1232
COc1ccc(OC)c(S(=O)(=O)Nc2cccc(CCc3ccccn3)c2)c1,2.765215401,1284
Cc1cc(C)nc(NC(=O)N(C)C2CCC2)c1,1.966592226,956
Cc1cc(F)ccc1NC(=O)Cn1cncn1,0.675686709,1797
Cc1ccc2cccc(OCC(=O)N(C)c3ccccc3)c2n1,2.099366372,1075
CC(C)COc1ccc(C(C)(C)NCc2nnc(C3CCC3)o2)cc1,2.102111124,2687
CC(=O)N1CCC(Cn2ccnc2-c2cc3ccccc3s2)CC1,1.66738757,1398
CC(C)c1nc(O)c2nnn(C[C@@H]3CCCN(C(=O)C(C)(C)C)C3)c2n1,1.467874372,1020
COc1cc(-c2cnc(NC3CC3)nc2-c2cccs2)nc(OC)n1,1.539740839,2766
COc1cccc(OCCCn2cncc2-c2cc3c(cc2OC)OCCCO3)c1,1.22172713,717
NC(=O)Cn1ccc(-c2ccccc2)n1,0.675686709,811
CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,1.395134107,1653
CSc1nnc(CCCNc2cc(C)ccn2)n1C1CCCC1,2.141380783,2025
N#CN1CCC[C@H](n2nc(-c3ccc(Oc4ccc(F)cc4F)cc3)c(C(N)=O)c2N)C1,0.675686709,162
Cc1ccccc1C(=O)N1CCC(O)(Cn2ccnc2C)CC1,0.692053365,2567
Cn1ccc(CN2CCC(c3cnccn3)CC2)n1,0.675686709,721
Cc1nccc(N(C)Cc2ccc(N)nc2)n1,0.675686709,2426
N#Cc1cccc(CN2CCN(CCO)CC2)c1,0.798097932,1643
COc1cccc(CNC(=O)C2(C#N)CCOCC2)c1,0.675686709,2809
O=c1c2cccnc2ncn1[C@H]1CCCc2ccccc21,0.675686709,2527
CN(C)c1ccncc1CN1CCN(c2ccc(C(N)=O)cc2)CC1,0.675686709,2101
CCOc1cc(CNc2ccc(N3CCOCC3)c(C(=O)O)c2)cc(Cl)c1OC,1.32407658,1774
COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1,1.124764984,1949
O=C(NCCc1nnc2n1CCC2)c1ccc2c(c1)CCC2,0.675686709,1476
Fc1ccc(-c2cc(C3CCNCC3)ccn2)cc1,0.675686709,1729
Cc1cnn(CCNC(=O)C2(Cn3cccn3)CC2)c1,1.008046306,2035
O=C1NCCSc2c1sc1ccc(O)cc21,1.688642252,136
O=C(CSc1nnc(-c2cccs2)[nH]1)N1CCCCCC1,1.595231596,1045
CN(CC(=O)Nc1cc(F)cc(F)c1)c1ccnc(C(N)=O)c1,0.675686709,781
CC(=O)N1CCc2cc(Nc3nccc(C(F)(F)F)n3)ccc21,2.115007739,1669
CC(C)CCn1ccc(NC2CCN(C(C)C)CC2)n1,0.675686709,2124
Cn1cnc2ncn(Cc3nc(CCc4ccc(Cl)cc4)no3)c(=O)c21,1.254403046,2244
O=C(O)CCC(=O)Nc1ccccc1-c1nc2ccccc2[nH]c1=O,0.675686709,1322
CC1CC(N)CCN1C(=O)c1cc(N2CCNC2=O)c(F)cc1F,0.675686709,3081
Cc1cc(C(=O)Nc2ccc(C)c(C)c2)n(-c2ccccc2)n1,1.986883651,1572
CCn1nc(CNC(=O)c2nc(C)c[nH]2)c2ccccc21,1.049334336,2423
O=C(CN1CCSC1=O)N1CCN(Cc2sc3ccccc3c2Cl)CC1,1.861659842,1803
Cc1cnc(N2CCSCC2)nc1N1CCSCC1,2.285411019,2269
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2[C@@H]1CCCNC1,1.543708051,45
COc1ccccc1-c1ccc(CC2(C(=O)NC3CC3)CCOCC2)cc1,1.910592392,1525
Cc1ccc(NC(=O)OCC(F)(F)F)cn1,0.675686709,2161
CS(=O)(=O)N1CCC(Nc2ccc3ccc(F)cc3n2)CC1,0.771146349,1744
CCc1cc2c(OCC(=O)N3CCCC3)ncnc2s1,1.411383978,2956
CCCNC(=O)CSc1nc2cc(C)ccc2[nH]1,2.027512692,2122
COc1ccc(C)cc1-n1ccc(C(=O)Nc2c3c(nn2C)CCC3)n1,1.667069858,1276
O=C(NCc1ccccc1)c1ccc(NS(=O)(=O)c2ccc(C3CCCCC3)cc2)cc1,1.908683355,725
Cc1ccc(C(=O)NCCc2ccc(F)cc2)o1,1.342343711,2141
CN(C)CC(=O)N1CCC(c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCCCC3)c2)CC1,1.094051656,2485
Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,0.675686709,2301
N#CCCCN1CCC(c2c[nH]c3ccccc23)CC1,1.376668186,697
c1ccc(Cc2cccc3cc4c(nc23)OCCNC4)cc1,1.389041983,1716
O=C(CC[C@@H]1CCCN2CCCC[C@H]12)NCc1cnc2c(c1)CCC2,0.675686709,2341
c1ccc(-c2noc(NCC3CCC3)n2)cc1,2.075900822,714
O=C1N=C2C=CC=CN2C12Cc1ccccc1C2,0.675686709,1007
Cc1cccc(NC(=O)CSc2nncs2)c1,1.354223723,2416
CCN(C/C=C/c1ccc(F)cc1)Cc1nc(COC)no1,1.413500935,209
COc1cccc(Cc2nc3sc4c(c3c(=O)[nH]2)CCSC4)c1,2.05330514,2644
CN1CCNc2nc3ccccc3nc21,1.869255194,2498
O=C(COCc1nc2ccccc2s1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.8360328,3008
CC(C)n1cnnc1SCOCc1ccccc1,0.675686709,1885
CS(=O)(=O)CCc1nc(C2(c3ccccc3)CC2)nn1-c1ccccc1,0.7513561,705
O=C1CC(N2CCCN(c3ccc(C(F)(F)F)cn3)CC2)C(=O)N1c1ccccc1,2.431194839,1859
CC(=O)Nc1cnn(CC2CCN(C)CC2)c1,0.675686709,1251
O=C(c1ccc(Cl)cc1)N1CCC(c2nnc3n2CCCC3)CC1,0.675686709,2464
Cc1nc(C)c(C(=O)Nc2cccc(-c3ccn[nH]3)c2)s1,1.139060079,2444
NC(CO)(CO)CCc1ccc(Sc2cccc(OCc3ccccc3)c2)cc1Cl,0.80140371,2816
Cn1ncc2c(Oc3cccc(C(C)(C)C)c3)ncnc21,1.564121376,947
Cc1cccc2cc(C(=O)NCCSc3nccn3C)n(C)c12,2.255783707,1627
COc1ccc(CN2CC(c3ccncc3)C2)cc1Cn1cccn1,1.034989216,2683
CN(C)Cc1cccc(N/C(=C2\C(=O)Nc3cc(C(=O)N(C)C)ccc32)c2ccccc2)c1,1.881681314,284
CN(Cc1ccc(-c2ccc(Br)cc2)o1)C(=O)c1cnn(C)c1,1.02094106,1821
COc1cc(CNc2nc3ccccc3nc2C)ccn1,1.041984501,1352
CONC(=O)c1c2c(nc3ccccc13)CCC2,0.675686709,2826
CN(Cc1ccc(N)nc1)c1ncccn1,0.675686709,1482
CCCc1cc(CNC(=O)N2C[C@@H]3C[C@H](C2)Cn2c3cccc2=O)on1,1.219663101,2312
Cc1cc(-n2ccnc2)ccc1C(=O)O,0.675686709,1858
CN(C)c1ncn(-c2cccc(N)c2)n1,1.185797047,829
COc1ccc(CNC(=O)c2cc(-c3cncc(C)c3)ncc2-c2nccs2)nc1OC,1.247703282,1240
CC(C)c1nc(O)c2nnn(C[C@@H]3CCCN(Cc4cccs4)C3)c2n1,1.506505032,496
CCCc1cc(C(=O)Nc2ccc(-c3nnc(C)[nH]3)cc2)no1,2.117234827,2170
Fc1ccccc1-c1noc(-c2ccc(NCCc3cnccn3)nc2)n1,1.007064656,1401
Cc1ccc(-c2nnc(SCCn3cccn3)[nH]2)cc1,1.986337222,1798
Cc1ccnc(N2CC(O)(c3ccc(F)cc3)C2)c1C#N,1.995959697,2534
Cc1ccc(C)c(NC(=O)c2cccc(-c3ncon3)c2)c1,1.619886029,2744
CCN1CCN(S(=O)(=O)c2c[nH]c(C(C)C)n2)c2ccccc21,2.412445427,2569
CC(C)c1cc(C(=O)Nc2ncccc2Cl)no1,1.94610823,2813
CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,1.1700566,2880
CC(C)NC(=O)CN(C#N)c1ccccc1,0.675686709,3004
O=C1c2cccc3cccc(c23)C(=O)N1CCN1CCOCC1,1.081563321,1527
CCN1CCN(c2ccc(NC(=O)c3ncoc3-c3ccc4ccccc4c3)cc2)CC1,1.281056105,1732
CCN(C(=O)c1cc(NC(C)=O)ccc1F)C1CCCC1,1.799271608,888
CN(C)c1ccc(-c2ccc(C(=O)NCCN3CCCC3=O)cc2)nn1,0.675686709,2277
Cc1ccnc(NC(=O)CN(C)C(=O)c2ccc(Cl)cc2)c1,1.217194318,369
Cc1nc(NCC(C)(C)c2ccccc2)n(C)n1,1.030721129,1421
CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3cccc(O)c32)cc1,0.954290762,2478
c1cnc(N2CC(c3nc4ccccc4[nH]3)C2)nc1,1.00548081,1521
Cc1ccc(OCC(=O)Nc2ccncc2)c(C)c1,1.720200663,1794
O=C(NCc1nncn1-c1ccccc1)C1CCCC1,0.675686709,942
O=C(NCC1CCC1)c1ccc(-n2ccnc2)nn1,0.920384242,819
Cc1cc(=O)oc2cc(NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC3CCCCC3)NC(=O)OCC3c4ccccc4-c4ccccc43)ccc12,0.675686709,2639
O=C(c1ccccn1)N1CCCC(c2cccc(-c3cccc(Cl)c3)n2)C1,2.213581502,1176
COc1ncccc1CNc1c(C#N)cnc2c(C)cc(F)cc12,2.192057039,2995
Cc1ccccc1CS(=O)(=O)c1ncc(Cl)c(C(=O)Nc2sc3c(c2C#N)CCCC3)n1,2.754670155,2685
O=C(NCc1cnn2cccnc12)c1ccccc1-n1cnnc1,0.675686709,1860
CCn1nccc1-c1cc(CC2CCNCC2)ncn1,0.675686709,1378
Cn1ccc(NC(=O)[C@H]2CCCCN2C(=O)OC(C)(C)C)n1,0.675686709,894
Cc1cccnc1NC(=O)c1csc(-c2ccccc2)n1,1.731991449,1799
O=C(NCC1CC1)c1ccc(-n2ccnc2)nc1,0.675686709,1204
Cn1ncc2c(Oc3cccc(Oc4ccccn4)c3)ncnc21,1.005952287,1480
CN1CCc2ccc(C(=O)NCCC(=O)Nc3cccnc3)cc21,0.791409916,2169
COc1ccncc1NCc1ccc2c(c1)OCCO2,1.251492215,1108
c1sc(NCC2CCCO2)nc1C12CC3CC(CC(C3)C1)C2,1.65965003,3082
CN(Cc1ccc2c(c1)OCO2)Cc1ccccc1C#N,1.943261973,550
CCCc1nnc(NCc2cn3ccc(C)cc3n2)o1,0.675686709,1422
Cc1cc(NC2CCCC2)nc(C2CCNCC2)n1,0.675686709,419
O=c1c2cccnc2ncn1Cc1ccc2c(c1)CCCC2,1.411888952,2661
CCN1CCc2ncnc(N(C)Cc3ccc4c(c3)OCCO4)c2C1,2.057434063,1420
Cc1nccc(-c2cccc(-n3ccnc3C(C)C)c2)n1,1.549260818,363
Cc1[nH]nc(CCC(=O)NCCCOC2CCCCC2)c1C,1.80260271,2201
O=C(O)c1cnn(-c2ccncc2)c1C(F)F,0.675686709,1660
CCN1CCN(C(=O)CNc2ncnc3onc(C)c23)CC1,0.675686709,2077
CCOC(=O)c1cccnc1-c1ccc2[nH]ccc2c1,1.936523795,1455
Cc1cc(C(=O)Nc2ncccc2C)c2ccccc2n1,1.137164145,1648
COc1ccc(CN2CCc3nc(-c4cccnc4)nc(O)c3C2)c(C)c1C,1.283007076,1228
Cc1nc2ncccn2c1C(=O)N(CC#Cc1ccccc1)C1CCCC1,1.804405246,706
Cc1nccc(-c2ccc(-c3noc(CN4CCOCC4)n3)cc2)n1,0.675686709,373
Cc1ccc(N2CCN(C(=O)c3c(C)nc4sccn34)CC2=O)cc1,0.675686709,1395
O=C(CSc1ncn[nH]1)N(C1CCCCC1)C1CCCCC1,2.077872774,752
O=C(CCc1ccc(-c2ccccc2)o1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,2.405773101,2871
Fc1ccc(F)c2c(NCc3ccc(N4CCOCC4)nc3)ccnc12,1.608472546,1105
O=C(Nc1nnc(SCc2ccc(F)cc2)s1)C1CCC1,1.71590311,2318
Cn1cnnc1NC(=O)c1cnn2c1CCCC2,0.675686709,2395
Cc1ccc(C)c2c(O)cc(CN3CC(c4ccccn4)C3)nc12,1.562447517,945
Cc1ccnc(C2CCN(C3CCCC3)CC2)n1,0.675686709,1435
CC1CCC(CNC2(CCO)CCOCC2)CC1,0.675686709,2199
C[C@@H](CN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1)NC(=O)c1ccc2ccccc2c1,2.018920918,1736
Cn1c(C(=O)N2CCN(CCc3ccccc3)C(=O)C2)cc(=O)n(C)c1=O,0.675686709,1531
COc1ccccc1-c1nc(C(=O)O)cs1,0.675686709,1142
CN(C)C(=O)C1(Cc2ccccc2-c2cccc(F)c2)CCN(C(=O)C2CC=CCC2)CC1,2.998834093,99
Cc1ccc(C)c(S(=O)(=O)N2CCCN(C3CCC3)CC2)c1,2.329505677,1134
Oc1cc(F)ccc1-c1nc(-c2ccncc2)no1,1.632771005,3038
COc1ccc(CCn2c(C)c3c(=O)n(-c4nc5ccccc5s4)[nH]c3cc2=O)cc1,1.730354228,1649
CC(C)(C)n1ncc(C(=O)N2CCCn3ncnc32)c1C(F)(F)F,1.445012288,1042
COc1cc(C)cc(OC)c1-c1ccc(OCC(N)=O)cc1,0.675686709,3026
Cc1nn(CCC#N)c(C)c1Oc1ccccc1O,0.675686709,853
CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,1.179810223,2475
CC(C)c1nnc(NCc2cc(F)cc(F)c2)o1,0.675686709,2623
Cc1cc(C(F)(F)F)nc(CCNC(=O)N(C)Cc2ccncc2C)n1,2.296162609,2413
O=C(Nc1ccc(F)cc1)c1cc(C2CC2)nn1-c1ccccc1,1.315823458,1567
CN1CCN(S(=O)(=O)c2ccc(C(F)(F)F)nc2)C(C)(C)C1,1.625353614,2237
Cc1cc(N2CCCCC2)nc(CNC(=O)c2ccccc2Cl)n1,1.751756258,254
Cc1nonc1C(=O)Nc1cccnc1N(C)C,1.220918364,2931
C[C@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21,0.675686709,2658
c1ccc(N2CCOCC2)c(CNc2cc(N3CCCC3)ncn2)c1,2.278454063,2042
O=C(NC1CCCC1)C1=CCN(C(=O)C2CC2)C1,0.675686709,2241
CN(C)Cc1ccnc(NC(=O)c2ccsc2)c1,0.82445127,3016
c1nc(NC2CCN(C3CC3)CC2)c2sccc2n1,1.24089854,940
C[C@@H](c1ccccc1)N(C)C(=O)NCCN(C)CCO,0.675686709,2329
CN1C(=O)CCc2cc(NC(=O)C(C)(C)c3ccccc3F)ccc21,1.466897264,1637
CN(Cc1ccccc1Br)C(=O)Nc1ccc(C(=O)N2CCCC2)cc1,1.165184952,1461
CC(c1ccccc1)N1CC(C(=O)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1=O,1.506816098,1800
CN(Cc1ccc(Br)o1)C(=O)CN1CCCC1=O,0.675686709,1029
CCCCNc1nc2c(cc1C#N)CCC2,2.354563633,2940
Cc1ncccc1CNc1ccc(CC#N)cc1,1.259522207,2270
CCc1cc(NCc2cccc(OCCOC)c2)ncn1,0.967641564,463
COc1cccc(CN(C)c2cc(N3CCCC3)ncn2)n1,2.106068448,2477
N#Cc1ccc(-c2csc(CCN3CCCC3=O)n2)cc1,0.764176132,291
Cc1noc(CC2CCN(Cc3cccnc3)CC2)n1,0.754883228,2814
Cc1nnnn1CCN(C)c1ccccc1,0.944482672,1534
Cn1cc(C(=O)NCCc2c[nH]c3ccccc23)c(-c2cccnc2)n1,1.558300478,1101
Cc1cccc([C@H]2CN(C(=O)C3CCCC3)[C@@H]3CCN(CC4CC4)C[C@H]23)c1,2.743977516,1896
NC(=O)c1cnc(N2CCc3[nH]nc(C(F)(F)F)c3C2)c(Cl)c1,0.675686709,3079
CC(C)Cc1ccccc1CNCc1ccc2[nH]cnc2c1,1.746400644,2509
CC(C)(C)n1cc(CNc2cccnc2)cn1,0.675686709,1392
Cc1ccsc1-c1nsc(NC(=O)CN(C)C)n1,0.675686709,2191
Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,0.675686709,104
CCNc1cc2c(nn1)CCN(C(=O)Cn1ccc3ccccc31)C2,0.675686709,2693
O=C(Nc1ccc2c3c(cccc13)CC2)c1ccnc(-n2cncn2)c1,2.092134408,1565
CNC(=O)c1sc2ncccc2c1[C@H]1CC[C@H](CNC(=O)COc2ccccc2)CC1,2.011138895,538
O=C(Nc1cn(CCOCC(F)(F)F)nc1-c1ccccn1)c1coc(-c2cn[nH]c2)n1,1.713767664,2294
Nc1ccc(C(=O)N2CCOCC2)c(Cl)c1,0.675686709,1372
CN1CCN(c2cccc(C#N)n2)CC1,0.675686709,2754
CCCN(CCC1=CCCCC1)C(=O)c1cc(C(F)F)n[nH]1,1.819023787,2031
Cc1nn(C)c2ncnc(N(C)Cc3cccc(Cl)c3)c12,1.451939869,1307
CN(CC(=O)Nc1cccc(S(=O)(=O)N2CCCC2)c1)C1CCCCC1,2.778966957,2548
CC(C)c1cnc(COc2ccc(Br)nc2)o1,1.863370451,1222
Cc1ccc(F)cc1NCc1csc(-c2cnn(C)c2)n1,1.604334073,2929
Cc1cc(F)ccc1-c1nc(CCn2c(C)nc3ccccc32)no1,2.600096893,2601
Cc1c(Cl)ccc2cc3n(c12)[C@@H](C)CNC3=O,1.034949147,44
O=C(Nc1ccccn1)c1cccc2ccccc12,2.118876211,1802
C=CCNc1ncc(-c2cnccn2)c(C2CC2)n1,1.113575717,2409
CC(C)c1noc(-c2ccc(N)cc2)n1,1.673030128,2883
Cc1cc(NC(=O)c2cc(F)cc(F)c2)sn1,2.114844413,2957
CCS(=O)(=O)CC(=O)Nc1cc(C)ccc1C,0.675686709,1805
C=CCNC1=C2C[C@@H](C)C[C@@H](OC)[C@@H](O)[C@@H](C)/C=C(\C)[C@@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O,2.688916129,2832
Cc1cc2occ(CC(=O)NC3CCN(C)CC3)c2cc1C(C)C,1.141857223,1310
O=C(Nc1ccccc1-c1cn2c(CN3CCNCC3)csc2n1)c1cnc2ccccc2n1,0.979548375,1659
C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3,0.915452602,929
C=CCN(Cc1cccnc1)c1nc(C)nc2sccc12,2.273702525,1211
COC(=O)Nc1ccc(Oc2nc3ccccc3o2)cc1,0.675686709,1288
Clc1ccc2c(Oc3cccnc3)ncnc2c1,1.222404291,273
Cc1ccc2occ(CN3C[C@H]4CCCN4C[C@H]3C)c(=O)c2c1,1.379686152,1890
O=C(CCc1cccs1)Nc1ccc(N2CCOCC2)cn1,1.335197045,688
CCc1nnc(NC(=O)Cc2c(C)noc2C)s1,0.675686709,740
CN(CC(=O)Nc1cccc(F)c1)C(=O)c1cccc(C#N)c1,1.422031431,417
C(=C/c1ccccc1)\CNCc1ccc2c(c1)OCO2,1.590016582,1469
Cc1noc(C(C)C)c1C(=O)Nc1ccccn1,1.453914321,1336
N#CCn1ncnc1-c1cccc(C#N)c1,0.675686709,2323
CCCC(=O)NCC(=O)Nc1cnc(N2CCN(C)CC2)nc1,0.675686709,1333
Cc1cc(C#N)cc(N2CCc3c(ncn3CCc3ccccc3)C2)n1,2.988805463,2309
CN(C)C(=O)C(C)(C)NC(=O)OC(C)(C)C,0.675686709,2304
COCc1ccc(SCC(=O)NC2CCCC2)cc1,1.521974472,2251
Cc1cccn(Cc2cccnc2)c1=O,0.675686709,939
Cn1c(-c2ccc(F)cc2)cnc1NC(=O)CCC(=O)N1CC(=O)Nc2ccccc21,1.606972206,857
COc1ccc(OCc2n[nH]c(-c3n[nH]c4c3CCC4)n2)cc1,1.706350738,2491
CC(C)CCN1CCC(CNC(=O)C2CC=CC2)CC1,1.098158983,2655
CCOc1cc2c(cc1CCC(=O)N1CCC(Cc3ncncc3C(N)=O)CC1)CCC2,2.751297584,1791
COc1ccc(N)c(OCc2ccccc2)c1,2.01301428,2118
Cc1cc(C)n(-c2ccc(CNC(=O)C3CCC3)cn2)n1,0.987934265,754
Cc1ccc(C)c(C(=O)Nc2cnc3c(c2)c(C)nn3C)c1,0.814380794,671
Cc1ccc(OC[C@@H](O)[C@H](C)NC(C)C)c2c1CCC2,2.092731169,2457
COc1ccc(=O)n(Cc2noc3c2CCCC3)n1,1.055836851,2433
Cc1cccc(/C=N/Nc2cc(N3CCOCC3)nc(OCCc3ccccn3)n2)c1,2.115533963,3052
CC(=O)N1CCCN(C(=O)Nc2ccc(N(C)C3CCCCC3)c(F)c2)CC1,2.01371757,827
Cc1nc2ccccc2n1Cc1ccc(C(=O)O)cc1,0.675686709,1255
Cc1nc(-c2ccccc2)ccc1C(=O)NC1CCCC1,0.675686709,1652
CC(=O)N1CCCN(Cc2c(C)nn(C)c2Cl)CC1,1.063971007,1369
COc1cccc([C@@H](C)n2cnc3cn(C)nc3c2=O)c1,0.675686709,2588
O=C(Nc1cccc2cnccc12)c1cccc(F)c1,1.543235884,1745
CN1C(=O)N(CC(=O)NCc2ccc(Cl)cc2)C(=O)C12CCCCC2,2.900687678,656
Cc1oc(C)c(C(=O)N2CCNC(=O)C2)c1Br,0.675686709,1474
O=C(c1ccc(Oc2ccccc2)cc1Cl)c1c[nH]c2ncnc(N[C@@H]3CC[C@@H](CO)OC3)c12,0.675686709,28
O=C1CCCN1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,0.675686709,1704
c1cnc(NCc2cccc(-c3cccnc3)c2)nc1,1.292056605,2248
CCCN(CCC1=CCCCC1)C(=O)Cc1n[nH]c(=O)[nH]1,0.675686709,1934
N#Cc1ccc(Cn2cncn2)c(F)c1,0.675686709,1087
CNCc1cc(NC)nc(C2CCCN2C(=O)COc2ccccc2OC)n1,0.675686709,2486
CN(Cc1cccc(C#N)c1)c1cnc2ccccc2n1,1.876950671,1508
Cc1ccc(C2(O)CCN(Cc3cn(C)c4ccc(F)cc34)CC2)cc1,1.814560548,1533
COc1ccc(-c2nc(NC(C)C)ncc2-c2ncc[nH]2)cc1,1.427518566,2352
Cc1ccc(C(=O)NCC#Cc2ccccc2)cn1,0.675686709,954
Nc1nc(N2CCN(CC3CCCC3)C(=O)C2)cc(-n2cccn2)n1,1.673665876,2975
Cc1ccc(C(=O)N2CCC(Cc3ccccc3-c3ccccc3)(C(=O)N(C)C)CC2)s1,2.885344821,50
O=c1oc2cccnc2n1Cc1cnn(-c2ccccc2)n1,0.675686709,3034
Cc1nccc(-c2cccc(NCC(=O)NCc3ccccc3)c2)n1,1.79805645,2718
Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)COc3ccccc3)C2)n1,2.02619812,1975
CN(C)CCSc1nnnn1-c1ccc(Br)cc1,1.456214155,1872
c1ccc(-n2cnc3cc(NCc4ccccn4)ccc32)cc1,1.355029856,1784
CCc1nnc(NC(=O)c2ccc3cc(OC)ccc3n2)s1,1.554864538,1545
Cc1cc(C)nc(NCc2cnc(C)c(C)c2)n1,1.09805504,1457
CC(C)CN(c1ncnc2c1cnn2C)C1CC1,1.703334375,460
Cc1nc(NCc2ccc(F)c(Cl)c2)n(C)n1,0.890253305,665
COc1c(C)cnc(Cn2cnc3c(Cl)nc(N)nc32)c1C,0.927195258,2850
Cc1nc2cc(NC(=O)Cc3c(C)nc4ccccc4c3C)ccc2o1,0.932270776,701
c1ccc(CN2CCn3nccc3C2)cc1,0.675686709,1514
O=[N+]([O-])c1ccc(S(=O)(=O)Nc2cccc(-c3nc4ccccc4s3)c2)cc1,2.426972962,2741
CC(C)(C)OC(=O)N1CCCC1C(=O)N1CCC(C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)O)CC1,0.675686709,3054
CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC(=O)NS(=O)(=O)c3ccccc3)cc1)C2,0.675686709,2215
CN(CCOc1ccccc1)CC(=O)NCCc1ccccc1,2.426867334,2531
N#Cc1cccc(CN2CCC=C(CNC(=O)c3cccs3)C2)c1,1.753621355,292
Cc1ccc(C#N)c(NC(=O)CCc2ccccc2)n1,1.046690221,3027
CO[C@H]1COCCN(C(=O)c2cccnc2)C1,0.675686709,892
CCN(Cc1nc2cc(Cl)ccc2c(=O)[nH]1)C(=O)COc1ccccc1Cc1ccccc1,2.352111095,1817
C#CCN1CCN(Cc2nc(O)cc(C(F)(F)F)n2)CC1,0.675686709,1695
N#Cc1ccccc1N1CCC(N)CC1,1.345099146,1086
Nc1c(C(=O)NCC2CCCO2)sc(=S)n1-c1ccc(Cl)cc1,1.548143692,3039
[2H]c1nc(C)nc([2H])c1-c1cc(NC[C@@H](C)c2cccc3c(C(=O)NC)ccnc23)ncn1,0.733357788,1864
COC(=O)c1cccc2c1CCCN2C(=O)c1ccc(F)cc1F,3.060029646,1972
O=C(c1cn(Cc2cncn2Cc2ccc(Br)cc2)cc1-c1cccc2ccccc12)N1CCOCC1,2.17634597,2065
CC(C)NC(=O)COc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)c1,1.630824356,9
C[C@@H](c1ccc2ccc(O[C@H]3CC[C@@H](C(F)(F)F)CC3)c(C(F)(F)F)c2c1)N1C2CCC1CC(C(=O)O)C2,0.879841056,702
CCCC1(CNC(=O)Cn2ccc(=O)cc2)CCC1,0.675686709,2412
CSc1ccc(CN(CCO)C(=O)CCc2cccc(F)c2)cc1,2.17858274,1619
Cc1cc(CN2CCC(N(C)c3ncc(Cl)cn3)CC2)on1,1.205312653,2563
Cc1ccnc(NCc2cccnc2)n1,0.675686709,1943
Cc1nc(CN2CCC(CNC(=O)COc3ccccc3Cl)CC2)c[nH]1,0.675686709,2271
Cc1cc(C(=O)Nc2nnc3n2CCCC3)n(C)n1,0.675686709,2343
Cc1cc2ncn(CC(=O)NC(C)(C)C)c2cc1C,0.675686709,1138
CN(CCN1CCCCC1)c1cncc(C(N)=O)n1,0.675686709,2354
CC(=O)N[C@H]1CC2(CCN(C(=O)COc3cc(C)c(Cl)c(C)c3)CC2)OC[C@]1(C)O,1.387425423,2216
Cc1ncsc1CCN1C(=O)NC2(CCCC2)C1=O,0.675686709,3014
O=C(CN1CCCC1=O)N1CCc2nc3sccc3c(=O)n2CC1,0.675686709,2732
O=c1c2ccncc2ncn1[C@H]1CCN(Cc2ccccc2)C1,1.353800865,2050
O=C(COCC1CC1)N1CCCc2ncccc21,1.139060079,650
C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,1.364794807,1642
CN(CC1CCC1)C(=O)C1CCN(c2ccc3nncn3n2)CC1,0.887561041,2505
Cc1cc(C)cc(C(=O)Nc2c(C#N)cnn2C)c1,1.435939875,1522
Cc1nc(CN2C(=O)CN(C3CCCC3)C2=O)nc2ccccc12,0.675686709,858
O=c1c(-n2ccnn2)c[nH]n1-c1cc(N2CCOCC2)ncn1,0.675686709,1059
O=C(C1CC1)N1CCC(CNS(=O)(=O)N2CCCCCC2)CC1,1.60686484,2430
C[C@H](c1nc(=O)c2cnn(C3CCOCC3)c2[nH]1)N1CC(Oc2ccccc2)C1,1.438194141,2076
CCOC(=O)c1ccc(-n2cc(Cc3cnc(OCC)nc3)c(=O)nc2SCc2ccc(F)cc2)cc1,1.963367491,2535
