dataset,model,split,roc-auc,mcc,recall,precision,f1_score,accuracy,seed
bioavailability_ma,D-MPNN-Morgan,scaffold_random,0.6461903953843543,0.1331658655880069,0.5493806210758527,0.5897778691896338,0.5499777481085892,0.753125,18
bioavailability_ma,D-MPNN-Morgan,scaffold_random,0.6542693320935999,0.12089147416026,0.5464641768686399,0.5786344960223796,0.5442749541110197,0.71875,19
bioavailability_ma,D-MPNN-RDKit,scaffold_random,0.65954094227638,0.2131471186886284,0.5939124954041703,0.6209415584415584,0.601026769343601,0.734375,0
bioavailability_ma,D-MPNN-RDKit,scaffold_random,0.7123385939741751,0.2879941729701133,0.6262041401926624,0.6642985791474885,0.6369850227602348,0.753125,1
bioavailability_ma,D-MPNN-RDKit,scaffold_random,0.7524641577060932,0.2967198802971756,0.6330645161290323,0.6654135338345865,0.6442468037798776,0.775,2
bioavailability_ma,D-MPNN-RDKit,scaffold_random,0.6496923753021313,0.1784186947389804,0.5761920457042409,0.6044506363430981,0.5823308329795096,0.740625,3
bioavailability_ma,D-MPNN-RDKit,scaffold_random,0.7010149187510399,0.319085790645678,0.6579779269036659,0.6611233667062617,0.6594982078853047,0.7625,4
bioavailability_ma,D-MPNN-RDKit,scaffold_random,0.6617772215269085,0.2354720088418172,0.5959949937421777,0.6444009338052564,0.6035632116099345,0.7375,5
bioavailability_ma,D-MPNN-RDKit,scaffold_random,0.6690857142857143,0.2591046462791684,0.5965714285714285,0.6737967914438503,0.6096440872560276,0.7875,6
bioavailability_ma,D-MPNN-RDKit,scaffold_random,0.6981309966169376,0.3059602656077529,0.6483278797626311,0.657778302165064,0.6525714285714286,0.7625,7
bioavailability_ma,D-MPNN-RDKit,scaffold_random,0.6713615023474179,0.1816239554214314,0.595791617172917,0.5860912002440141,0.589546256212923,0.7,8
bioavailability_ma,D-MPNN-RDKit,scaffold_random,0.7208800186741364,0.2478831050663839,0.6197478991596639,0.6282820705176294,0.6235294117647059,0.75625,9
bioavailability_ma,D-MPNN-RDKit,scaffold_random,0.6570823244552058,0.2791352423939015,0.6213680387409201,0.6604962977786673,0.63160363279751,0.746875,10
bioavailability_ma,D-MPNN-RDKit,scaffold_random,0.7367498161660729,0.3015901965665081,0.635923977600543,0.6672932330827068,0.6470679611650485,0.778125,11
bioavailability_ma,D-MPNN-RDKit,scaffold_random,0.7257751937984495,0.2849631428000137,0.6505376344086021,0.6348566308243728,0.6413190962185122,0.7625,12
bioavailability_ma,D-MPNN-RDKit,scaffold_random,0.7092579336673824,0.235638106395433,0.6129205440229062,0.622930060393532,0.617242718446602,0.759375,13
bioavailability_ma,D-MPNN-RDKit,scaffold_random,0.7097963764630433,0.2461020419211505,0.6213724547057881,0.6247528015820698,0.6229634745866006,0.728125,14
bioavailability_ma,D-MPNN-RDKit,scaffold_random,0.7268857142857142,0.3677912428420297,0.6517142857142857,0.7229031987238687,0.6722137327668721,0.809375,15
bioavailability_ma,D-MPNN-RDKit,scaffold_random,0.7044036810573776,0.2728455241121408,0.6466555493792847,0.6269039602372936,0.6342857142857142,0.75,16
bioavailability_ma,D-MPNN-RDKit,scaffold_random,0.70892333984375,0.2485595292070238,0.6328125,0.6162952274063385,0.6225074261999175,0.740625,17
bioavailability_ma,D-MPNN-RDKit,scaffold_random,0.7203461734260987,0.3248567837797161,0.6358956954578878,0.6941414141414142,0.6525401421426691,0.79375,18
bioavailability_ma,D-MPNN-RDKit,scaffold_random,0.7050984038431737,0.2531284779895764,0.6021230435456377,0.6568549666772453,0.6119783272704947,0.753125,19
bioavailability_ma,MLP-Morgan,scaffold_random,0.6086979358159567,0.0686547685309964,0.5360313041651347,0.5327040427154843,0.5331612613623612,0.634375,0
bioavailability_ma,MLP-Morgan,scaffold_random,0.6969665915146547,0.2949374871899979,0.647468743594999,0.647468743594999,0.647468743594999,0.73125,1
bioavailability_ma,MLP-Morgan,scaffold_random,0.6690748207885304,0.2547511476163141,0.6362007168458781,0.6191222570532915,0.625,0.71875,2
bioavailability_ma,MLP-Morgan,scaffold_random,0.6379367172050099,0.1913865084596792,0.5956932542298397,0.5956932542298397,0.5956932542298395,0.7125,3
bioavailability_ma,MLP-Morgan,scaffold_random,0.6498807609117632,0.1881236597046227,0.6033220564583217,0.5856315499172642,0.5890223070113094,0.678125,4
bioavailability_ma,MLP-Morgan,scaffold_random,0.634793491864831,0.1829787234042553,0.5914893617021277,0.5914893617021277,0.5914893617021277,0.68125,5
bioavailability_ma,MLP-Morgan,scaffold_random,0.6266285714285714,0.1807074682439152,0.5917142857142857,0.5890133658698907,0.5902688860435339,0.715625,6
bioavailability_ma,MLP-Morgan,scaffold_random,0.7160445898729966,0.2819464717691439,0.6374299816981864,0.6446078431372549,0.6406998393951023,0.753125,7
bioavailability_ma,MLP-Morgan,scaffold_random,0.6451722382487697,0.1920530631541205,0.5987895242943605,0.5933408155630377,0.5956932542298397,0.7125,8
bioavailability_ma,MLP-Morgan,scaffold_random,0.6255835667600373,0.2020476701344196,0.6150793650793651,0.5886850152905199,0.5914893617021277,0.68125,9
bioavailability_ma,MLP-Morgan,scaffold_random,0.6192493946731237,0.184422923615812,0.589184826472962,0.5953408110440035,0.5916666666666667,0.69375,10
bioavailability_ma,MLP-Morgan,scaffold_random,0.6463035239549748,0.1468669929631437,0.5807455172803891,0.5667836257309942,0.5689085455747038,0.66875,11
bioavailability_ma,MLP-Morgan,scaffold_random,0.6974243560890223,0.2153596451575188,0.6262815703925981,0.5918181818181818,0.5950204039464848,0.69375,12
bioavailability_ma,MLP-Morgan,scaffold_random,0.6833691243140062,0.2477800777035513,0.6411357671200191,0.6087516087516087,0.6146751383480221,0.70625,13
bioavailability_ma,MLP-Morgan,scaffold_random,0.6335845224734113,0.1534055062946298,0.586259419592753,0.5682048681541583,0.566018708488368,0.634375,14
bioavailability_ma,MLP-Morgan,scaffold_random,0.6636571428571428,0.1358782762245487,0.5682857142857143,0.5675943209457548,0.5679301866143635,0.703125,15
bioavailability_ma,MLP-Morgan,scaffold_random,0.6991538509048237,0.2542722768650896,0.6451732443950343,0.6113400596845247,0.6185632549268913,0.71875,16
bioavailability_ma,MLP-Morgan,scaffold_random,0.64910888671875,0.2133744577611949,0.62890625,0.588298005769472,0.5829297748442563,0.659375,17
bioavailability_ma,MLP-Morgan,scaffold_random,0.6453419311047005,0.2030649255562761,0.5977430850161208,0.60546875,0.6010267693436011,0.734375,18
bioavailability_ma,MLP-Morgan,scaffold_random,0.6346402190195773,0.2015707756663587,0.6011932434526577,0.6003791760606683,0.6007768388831012,0.696875,19
bioavailability_ma,MLP-RDKit,scaffold_random,0.6666841745890014,0.2437917022035689,0.5934923052681338,0.6589285714285714,0.6025742350683075,0.759375,0
bioavailability_ma,MLP-RDKit,scaffold_random,0.7389321582291454,0.3089053380878683,0.6325066612010658,0.6800334168755222,0.6451914098972923,0.7625,1
bioavailability_ma,MLP-RDKit,scaffold_random,0.7844422043010753,0.283343156505581,0.6261200716845878,0.6591406967705462,0.637126213592233,0.771875,2
bioavailability_ma,MLP-RDKit,scaffold_random,0.6825972313777191,0.2114551391912011,0.5863546473302571,0.6294466403162056,0.5947788817455679,0.75625,3
bioavailability_ma,MLP-RDKit,scaffold_random,0.6824358050024957,0.2880257612545038,0.6170484166158283,0.6771891528838888,0.6314819689391945,0.78125,4
bioavailability_ma,MLP-RDKit,scaffold_random,0.6860575719649563,0.2481697097790476,0.5948685857321652,0.6622987324426174,0.6021549937836719,0.746875,5
bioavailability_ma,MLP-RDKit,scaffold_random,0.6979428571428571,0.1226067564311101,0.5468571428571429,0.5802034428794992,0.5477351423927638,0.75,6
bioavailability_ma,MLP-RDKit,scaffold_random,0.7427763296544839,0.3329748555299251,0.6452221174643669,0.6908666812449887,0.6599149787446862,0.7875,7
bioavailability_ma,MLP-RDKit,scaffold_random,0.6890095593642174,0.2528243216539406,0.6067368063804514,0.6497143763884481,0.6182445130819892,0.771875,8
bioavailability_ma,MLP-RDKit,scaffold_random,0.6715686274509803,0.1494853589081123,0.5668767507002801,0.5835337852613164,0.5716059936450587,0.740625,9
bioavailability_ma,MLP-RDKit,scaffold_random,0.6919390637610977,0.3046814131727479,0.6315577078288943,0.6764069264069263,0.6434285714285713,0.75625,10
bioavailability_ma,MLP-RDKit,scaffold_random,0.7265116805249165,0.2838524965546372,0.611742745630409,0.6802627977005201,0.6267581475128645,0.7875,11
bioavailability_ma,MLP-RDKit,scaffold_random,0.7700675168792197,0.2854591670861763,0.6418479619904977,0.6436166846002911,0.6427167366451226,0.778125,12
bioavailability_ma,MLP-RDKit,scaffold_random,0.7408732999284181,0.2988602809094388,0.6362443330947267,0.6638920780711826,0.6467303071628028,0.7875,13
bioavailability_ma,MLP-RDKit,scaffold_random,0.7185612741168296,0.2672784030517815,0.6153332264443376,0.6548507462686567,0.6262079218434745,0.759375,14
bioavailability_ma,MLP-RDKit,scaffold_random,0.7066857142857143,0.2447531513388785,0.5862857142857143,0.6735632183908046,0.597037037037037,0.7875,15
bioavailability_ma,MLP-RDKit,scaffold_random,0.6858748687542462,0.2213813624457755,0.6065097893891669,0.6150356880795144,0.6102564102564103,0.7625,16
bioavailability_ma,MLP-RDKit,scaffold_random,0.75653076171875,0.3796415155273338,0.677734375,0.702729044834308,0.6882914474965907,0.8125,17
bioavailability_ma,MLP-RDKit,scaffold_random,0.7148028734656937,0.3128524265766123,0.6258272526726625,0.6944662995017048,0.6428571428571428,0.79375,18
bioavailability_ma,MLP-RDKit,scaffold_random,0.7119169378583604,0.2565438583336166,0.5920760369853815,0.6786967418546366,0.5998947091339827,0.7625,19
bioavailability_ma,MolFormer,scaffold_random,0.7211581541218637,0.2140370835541152,0.8346774193548387,0.8214285714285714,0.828,0.73125,0
bioavailability_ma,MolFormer,scaffold_random,0.6817322338358106,0.2585813668276563,0.8921161825726142,0.8022388059701493,0.8447937131630648,0.753125,1
bioavailability_ma,MolFormer,scaffold_random,0.66828125,0.2571314386614797,0.9083333333333332,0.7956204379562044,0.8482490272373541,0.75625,2
bioavailability_ma,MolFormer,scaffold_random,0.6832677056181021,0.2144410236985353,0.8380566801619433,0.8181818181818182,0.828,0.73125,3
bioavailability_ma,MolFormer,scaffold_random,0.7105980439313773,0.3240495849241323,0.9176954732510288,0.8168498168498168,0.8643410852713178,0.78125,4
bioavailability_ma,MolFormer,scaffold_random,0.6421745029791752,0.3248077600960133,0.932806324110672,0.8398576512455516,0.8838951310861424,0.80625,5
bioavailability_ma,MolFormer,scaffold_random,0.592946605141727,0.2204966649044738,0.8821138211382114,0.8097014925373134,0.8443579766536965,0.75,6
bioavailability_ma,MolFormer,scaffold_random,0.658844025415044,0.1813590073069133,0.8991596638655462,0.7753623188405797,0.8326848249027238,0.73125,7
bioavailability_ma,MolFormer,scaffold_random,0.7408626364108782,0.2815964278161691,0.8366533864541833,0.8467741935483871,0.8416833667334669,0.753125,8
bioavailability_ma,MolFormer,scaffold_random,0.6363407258064516,0.2567576068564786,0.8830645161290323,0.8233082706766918,0.8521400778210116,0.7625,9
bioavailability_ma,MolFormer,scaffold_random,0.6589417800047722,0.1220821016600857,0.889763779527559,0.8129496402877698,0.849624060150376,0.75,10
bioavailability_ma,MolFormer,scaffold_random,0.715141125024846,0.2350700394725286,0.9273504273504274,0.7695035460992907,0.8410852713178295,0.74375,11
bioavailability_ma,MolFormer,scaffold_random,0.7100286077558804,0.2816005128281858,0.9380165289256198,0.7992957746478874,0.8631178707224335,0.775,12
bioavailability_ma,MolFormer,scaffold_random,0.6402650847095291,0.2753649686313107,0.9465020576131687,0.7986111111111112,0.8662900188323918,0.778125,13
bioavailability_ma,MolFormer,scaffold_random,0.6883326501332241,0.3250047594554762,0.9453781512605042,0.7950530035335689,0.8637236084452975,0.778125,14
bioavailability_ma,MolFormer,scaffold_random,0.7016441610402601,0.2027886677650071,0.8798449612403101,0.8407407407407408,0.8598484848484849,0.76875,15
bioavailability_ma,MolFormer,scaffold_random,0.6878039655817433,0.2538726277434394,0.8847736625514403,0.8082706766917294,0.8447937131630648,0.753125,16
bioavailability_ma,MolFormer,scaffold_random,0.597743085016121,0.1527170447310882,0.9076305220883534,0.8014184397163121,0.8512241054613936,0.753125,17
bioavailability_ma,MolFormer,scaffold_random,0.7265456117596196,0.2252599021234569,0.8560311284046692,0.8461538461538461,0.851063829787234,0.759375,18
bioavailability_ma,MolFormer,scaffold_random,0.7288306451612903,0.2576874165452213,0.875,0.8250950570342205,0.8493150684931506,0.759375,19
herg,RF-Morgan,scaffold_random,0.7083719493358047,0.2569628743385332,0.6008649984553599,0.6636591478696743,0.6121722846441947,0.7675840978593272,0
herg,RF-Morgan,scaffold_random,0.7507352265416781,0.3493349350817428,0.6346153846153846,0.7266362370416215,0.6482643011804149,0.764525993883792,1
herg,RF-Morgan,scaffold_random,0.7164560038891591,0.2517925108702478,0.5960379192999514,0.6650375939849624,0.6042522673280641,0.7522935779816514,2
herg,RF-Morgan,scaffold_random,0.721391443422631,0.1591361515135923,0.545281887245102,0.6398148148148148,0.5002325735929298,0.6483180428134556,3
herg,RF-Morgan,scaffold_random,0.7590098932160804,0.2566182095747649,0.5842493718592965,0.6954106720087416,0.5559697807623939,0.6636085626911316,4
herg,RF-Morgan,scaffold_random,0.7679067682653518,0.3469490359642204,0.6450694755714925,0.7074413536726061,0.6575473527700562,0.7522935779816514,5
herg,RF-Morgan,scaffold_random,0.7937653814602134,0.4071271343444316,0.6546759639048401,0.7679028132992327,0.6609223780367371,0.7431192660550459,6
herg,RF-Morgan,scaffold_random,0.8016049578897187,0.1896615379161265,0.5528762116637534,0.670074111934577,0.5069047619047619,0.6513761467889908,7
herg,RF-Morgan,scaffold_random,0.7984991662034464,0.456630711957954,0.7208449138410228,0.7360384980988592,0.727812858783008,0.8226299694189603,8
herg,RF-Morgan,scaffold_random,0.7593267326732673,0.3547381714349873,0.6156237623762376,0.7720876048462255,0.5979373682625716,0.7003058103975535,9
herg,RF-Morgan,scaffold_random,0.8087644552647597,0.4176352448597976,0.7138161898965307,0.7039359108324625,0.7085907794676807,0.8165137614678899,10
herg,RF-Morgan,scaffold_random,0.7596774193548386,0.3089801919657007,0.6176790950984499,0.7028158844765343,0.6193825910931174,0.7186544342507645,11
herg,RF-Morgan,scaffold_random,0.6886384509413745,0.126357443857668,0.5326802387876932,0.6221395881006865,0.4584462511291779,0.5963302752293578,12
herg,RF-Morgan,scaffold_random,0.79101129016694,0.4475277546668306,0.6914744765029431,0.7614984185556142,0.7121478873239436,0.8042813455657493,13
herg,RF-Morgan,scaffold_random,0.722500236049476,0.2869266975480603,0.598385421584364,0.7091949407749448,0.604473841348583,0.7584097859327217,14
herg,RF-Morgan,scaffold_random,0.7831277533039649,0.3423575199384142,0.6409471365638766,0.7078947368421054,0.6521677837726999,0.746177370030581,15
herg,RF-Morgan,scaffold_random,0.7870495049504951,0.1716461989803418,0.5380990099009901,0.6933279742765273,0.4710712952594252,0.6422018348623854,16
herg,RF-Morgan,scaffold_random,0.7582413280087699,0.2639922718082941,0.56471693680996,0.7692182410423453,0.5089241810087048,0.654434250764526,17
herg,RF-Morgan,scaffold_random,0.7875929217840982,0.3722951163704484,0.6320297349709114,0.7624477995502731,0.628190871265603,0.7217125382262997,18
herg,RF-Morgan,scaffold_random,0.7351177376760564,0.3762454490488535,0.6600737235915493,0.7210866261398177,0.679452314697698,0.8103975535168195,19
herg,RF-RDKit,scaffold_random,0.7821800020595201,0.4872868708586639,0.7294562866852023,0.758707767328457,0.7417483660130718,0.8226299694189603,0
herg,RF-RDKit,scaffold_random,0.814263394908556,0.4572025364481549,0.7089192169837331,0.7501375440140845,0.7232951717272276,0.7920489296636085,1
herg,RF-RDKit,scaffold_random,0.8235051045211473,0.4959677721546563,0.7365824015556636,0.7599348360217926,0.7465599390127693,0.8134556574923547,2
herg,RF-RDKit,scaffold_random,0.8425629748100759,0.5085469925448365,0.7340063974410236,0.7762959116230762,0.7446214414857766,0.7767584097859327,3
herg,RF-RDKit,scaffold_random,0.8686204459798995,0.623594130033947,0.7943428077889447,0.8302863436123348,0.8047319001729676,0.8226299694189603,4
herg,RF-RDKit,scaffold_random,0.8414164051994621,0.5424806639781385,0.7435679067682653,0.8020566981656476,0.7627783447478759,0.8195718654434251,5
herg,RF-RDKit,scaffold_random,0.8486464315012306,0.5786376368956204,0.7626333059885152,0.8187157789945246,0.7784380588477047,0.8134556574923547,6
herg,RF-RDKit,scaffold_random,0.8784363578579374,0.5714744190844316,0.7464245987605276,0.8313214400170922,0.7609649122807018,0.7981651376146789,7
herg,RF-RDKit,scaffold_random,0.8954419121734296,0.5862219301987671,0.8273763201778765,0.7624320470546297,0.7837301587301587,0.8348623853211009,8
herg,RF-RDKit,scaffold_random,0.8461980198019803,0.4795168359215451,0.6921980198019801,0.7990878836435351,0.6994761510890544,0.7553516819571865,9
herg,RF-RDKit,scaffold_random,0.8835970785149118,0.5711682992746372,0.806299452221546,0.7662698412698412,0.783012607830126,0.8562691131498471,10
herg,RF-RDKit,scaffold_random,0.8510054461667366,0.5585180760041062,0.7473188102220361,0.8153242174981306,0.7655642923219241,0.8103975535168195,11
herg,RF-RDKit,scaffold_random,0.8202586866676872,0.3822415133252753,0.6506007959589775,0.7425428324910637,0.6398678414096917,0.6941896024464832,12
herg,RF-RDKit,scaffold_random,0.8615507092540771,0.4983339551546764,0.7296873492231979,0.7702986600045423,0.7451948051948052,0.8165137614678899,13
herg,RF-RDKit,scaffold_random,0.7857378906618827,0.4445629172040419,0.7059059578887735,0.739959286971831,0.7186740890688259,0.7920489296636085,14
herg,RF-RDKit,scaffold_random,0.8528634361233481,0.5673072230982765,0.7777312775330396,0.7897022332506203,0.7831589358569453,0.8195718654434251,15
herg,RF-RDKit,scaffold_random,0.8507524752475247,0.527314553396465,0.7201980198019802,0.8156938451056097,0.7317051240263901,0.7767584097859327,16
herg,RF-RDKit,scaffold_random,0.8621877691645133,0.4759740191934307,0.6943269908386187,0.7914562536699942,0.6995293590318243,0.7492354740061162,17
herg,RF-RDKit,scaffold_random,0.8435277957336782,0.5663572857444467,0.7688469618616678,0.7982743164500223,0.7787924911212583,0.8042813455657493,18
herg,RF-RDKit,scaffold_random,0.8170114436619718,0.4832261641876628,0.7599031690140845,0.7246101179155573,0.7382504288164665,0.8073394495412844,19
herg,GPR-DPK-Morgan,scaffold_random,0.6945989084543301,0.3131592475173367,0.6723818350324374,0.6422259983007647,0.6495015271134674,0.7155963302752294,0
herg,GPR-DPK-Morgan,scaffold_random,0.6572006249425604,0.1922757718846642,0.6009098428453268,0.5915915915915916,0.5939215686274509,0.6513761467889908,1
herg,GPR-DPK-Morgan,scaffold_random,0.6768108896451143,0.2330693721354053,0.6230918813806514,0.6103267973856209,0.6143205578902771,0.6850152905198776,2
herg,GPR-DPK-Morgan,scaffold_random,0.6711315473810475,0.2492868618425314,0.6206317473010796,0.6287885255698796,0.6229305658512478,0.6574923547400612,3
herg,GPR-DPK-Morgan,scaffold_random,0.7591080402010051,0.3898846627545848,0.688285175879397,0.7018348623853211,0.6922866769875239,0.7155963302752294,4
herg,GPR-DPK-Morgan,scaffold_random,0.7025100851636038,0.2893488611327975,0.6414612281488121,0.6479606188466948,0.6442762427143331,0.709480122324159,5
herg,GPR-DPK-Morgan,scaffold_random,0.6741796554552912,0.2482625734702243,0.6228260869565218,0.6254503560955174,0.6239627039627039,0.6605504587155964,6
herg,GPR-DPK-Morgan,scaffold_random,0.6511004290481487,0.2255008746336065,0.614770379787065,0.6107660455486543,0.6115633276211248,0.6269113149847095,7
herg,GPR-DPK-Morgan,scaffold_random,0.6932740411339633,0.1970761107075813,0.6144802668148972,0.5848159130219917,0.5840656799259945,0.6636085626911316,8
herg,GPR-DPK-Morgan,scaffold_random,0.6378811881188119,0.2519726300488212,0.6253861386138614,0.6265893642542983,0.6259288364551523,0.6483180428134556,9
herg,GPR-DPK-Morgan,scaffold_random,0.6895313451004262,0.1965448488136612,0.6234327449786975,0.5782407407407407,0.560508280665119,0.6299694189602446,10
herg,GPR-DPK-Morgan,scaffold_random,0.6138248847926266,0.1905977471747292,0.597863426895685,0.5928015255045288,0.594078144078144,0.6269113149847095,11
herg,GPR-DPK-Morgan,scaffold_random,0.6267220266340119,0.1552247475677085,0.5698760140823511,0.5862052686243037,0.5623301210773413,0.6024464831804281,12
herg,GPR-DPK-Morgan,scaffold_random,0.6724404130078163,0.2609375239256591,0.6459036958409727,0.6166666666666667,0.6138589029500591,0.654434250764526,13
herg,GPR-DPK-Morgan,scaffold_random,0.6447455386649042,0.1906250064245789,0.5986686809555283,0.5920704845814978,0.5944359105649428,0.6666666666666666,14
herg,GPR-DPK-Morgan,scaffold_random,0.6885242290748899,0.2909804177676379,0.6488546255506609,0.6422018348623854,0.6448900596742111,0.691131498470948,15
herg,GPR-DPK-Morgan,scaffold_random,0.6594455445544555,0.273563528681623,0.6310891089108911,0.6427216281476371,0.6337734395068071,0.6666666666666666,16
herg,GPR-DPK-Morgan,scaffold_random,0.632213608957795,0.1519646577727343,0.5668311017148226,0.5863866396761134,0.5605074995967959,0.617737003058104,17
herg,GPR-DPK-Morgan,scaffold_random,0.6652997737556561,0.2717662125737421,0.6325145442792501,0.6393372982158029,0.6348937226035894,0.6697247706422018,18
herg,GPR-DPK-Morgan,scaffold_random,0.680265184859155,0.2043141780873956,0.6207636443661972,0.5864173228346456,0.5798777246145668,0.6452599388379205,19
herg,GPC-DPK-Morgan,scaffold_random,0.6958346205334157,0.2686981089936269,0.6387859128822984,0.630054038405867,0.6337730214036834,0.7247706422018348,0
herg,GPC-DPK-Morgan,scaffold_random,0.7256226449774839,0.2484533333223516,0.6079404466501241,0.6429701765063908,0.6152692481737669,0.7217125382262997,1
herg,GPC-DPK-Morgan,scaffold_random,0.7333981526494895,0.3202702773495106,0.6403986387943608,0.6826460915760182,0.6526960784313725,0.7614678899082569,2
herg,GPC-DPK-Morgan,scaffold_random,0.7419432227109156,0.2477033176293209,0.607157137145142,0.6431470996688389,0.606585865787363,0.6697247706422018,3
herg,GPC-DPK-Morgan,scaffold_random,0.792438756281407,0.4042511497316991,0.6749175565326633,0.7335657370517928,0.6794117647058824,0.7247706422018348,4
herg,GPC-DPK-Morgan,scaffold_random,0.7832810398924249,0.3546218608858784,0.654011653966831,0.7041349809885932,0.6662971035490658,0.7522935779816514,5
herg,GPC-DPK-Morgan,scaffold_random,0.731070549630845,0.3659789191398506,0.6587981952420017,0.7108660130718955,0.6667430063323754,0.72782874617737,6
herg,GPC-DPK-Morgan,scaffold_random,0.748629429524869,0.2567550967281566,0.6030708723979025,0.6598976950573154,0.5967383161413012,0.672782874617737,7
herg,GPC-DPK-Morgan,scaffold_random,0.7678154530294607,0.2754013605029246,0.6586158977209561,0.6195433598659406,0.6244022503516176,0.7003058103975535,8
herg,GPC-DPK-Morgan,scaffold_random,0.7152277227722772,0.2315923545246717,0.5956435643564356,0.6401950539881575,0.5895536734024629,0.6605504587155964,9
herg,GPC-DPK-Morgan,scaffold_random,0.7267194157029824,0.257495057007045,0.6544735240413877,0.6073059360730594,0.6105250364608653,0.7003058103975535,10
herg,GPC-DPK-Morgan,scaffold_random,0.7353162966066192,0.3377885872488951,0.6602010892333473,0.6780592289066865,0.6660077097953938,0.7155963302752294,11
herg,GPC-DPK-Morgan,scaffold_random,0.703562681769478,0.1718879857654328,0.5544160416347773,0.6357388316151202,0.5045750074560095,0.6116207951070336,12
herg,GPC-DPK-Morgan,scaffold_random,0.772073723825147,0.3330370416877564,0.6632731834410885,0.6698283649503162,0.6662814002385373,0.746177370030581,13
herg,GPC-DPK-Morgan,scaffold_random,0.6886035313001606,0.2168961235262687,0.5999433481257672,0.6176764869371874,0.6052982656756242,0.709480122324159,14
herg,GPC-DPK-Morgan,scaffold_random,0.7728854625550661,0.3723740492474647,0.6779074889867842,0.6948518768696323,0.6844499586435071,0.7431192660550459,15
herg,GPC-DPK-Morgan,scaffold_random,0.7807524752475247,0.3607089027015986,0.6398217821782178,0.7326370585134423,0.6371462277925082,0.709480122324159,16
herg,GPC-DPK-Morgan,scaffold_random,0.7354944796805262,0.2045506513791321,0.5692976274371623,0.6509466143612486,0.538988818667963,0.6452599388379205,17
herg,GPC-DPK-Morgan,scaffold_random,0.7364051389786684,0.2813777853482142,0.6217679379444085,0.662549886743609,0.6239853896103895,0.6880733944954128,18
herg,GPC-DPK-Morgan,scaffold_random,0.7260398327464789,0.2445784064727957,0.6320147447183099,0.6132801435180814,0.6193825910931174,0.7186544342507645,19
herg,SVC-DPK-Morgan,scaffold_random,0.6766038513026464,0.2826100738156119,0.652764905776954,0.630704845814978,0.637215560381456,0.7125382262996942,0
herg,SVC-DPK-Morgan,scaffold_random,0.6930429188493704,0.2599010129660742,0.6187620623104494,0.6421930017605634,0.625634644101543,0.7186544342507645,1
herg,SVC-DPK-Morgan,scaffold_random,0.713320369470102,0.2647435686373966,0.618303354399611,0.6481132075471698,0.6270579237612205,0.7400611620795107,2
herg,SVC-DPK-Morgan,scaffold_random,0.7036585365853658,0.2123642703561063,0.5891043582566973,0.6265330456506927,0.5845735027223231,0.6574923547400612,3
herg,SVC-DPK-Morgan,scaffold_random,0.7871388190954774,0.4298308087714592,0.679667870603015,0.7570778564206269,0.6840018216352508,0.7339449541284404,4
herg,SVC-DPK-Morgan,scaffold_random,0.7342223218287764,0.2905444028167007,0.6238906320035859,0.6703438925181806,0.6328093099224172,0.7308868501529052,5
herg,SVC-DPK-Morgan,scaffold_random,0.7038761279737489,0.255517296392998,0.5946882690730106,0.6723790322580645,0.587332725250834,0.691131498470948,6
herg,SVC-DPK-Morgan,scaffold_random,0.7133521372954077,0.1786272069847333,0.5683497536945813,0.6167073667073667,0.5523085638749882,0.6452599388379205,7
herg,SVC-DPK-Morgan,scaffold_random,0.7457476375764314,0.2320342723849413,0.6306837131739855,0.602996582844125,0.6080418437397842,0.6972477064220184,8
herg,SVC-DPK-Morgan,scaffold_random,0.7051683168316832,0.2094498027906015,0.5800198019801981,0.637057387057387,0.5654101734783887,0.654434250764526,9
herg,SVC-DPK-Morgan,scaffold_random,0.7129945222154596,0.246807127068682,0.6517346317711503,0.6003623188405798,0.5965030731979885,0.6758409785932722,10
herg,SVC-DPK-Morgan,scaffold_random,0.7005865102639297,0.1491616620491571,0.5647465437788018,0.5859088382434685,0.5630801687763713,0.6513761467889908,11
herg,SVC-DPK-Morgan,scaffold_random,0.6647214143578754,0.2328700347871937,0.5795958977498852,0.6703242712086472,0.5432110262618737,0.6330275229357798,12
herg,SVC-DPK-Morgan,scaffold_random,0.726913056064846,0.2847085708446516,0.6412718324809418,0.6434450323339211,0.6423189110354885,0.7247706422018348,13
herg,SVC-DPK-Morgan,scaffold_random,0.6592861863846662,0.1776367823073985,0.5809885752053631,0.5974051782875313,0.5851157902830999,0.6972477064220184,14
herg,SVC-DPK-Morgan,scaffold_random,0.7229295154185021,0.3076511384732798,0.6429074889867842,0.6655777868517763,0.6500205821817112,0.7217125382262997,15
herg,SVC-DPK-Morgan,scaffold_random,0.7291485148514851,0.2825162552936078,0.5952475247524752,0.7094947735191638,0.5744562186279978,0.6788990825688074,16
herg,SVC-DPK-Morgan,scaffold_random,0.6974003601910579,0.1965336075952848,0.5613695090439277,0.6573479221039952,0.5219596916272038,0.6422018348623854,17
herg,SVC-DPK-Morgan,scaffold_random,0.716083548804137,0.2997343131771472,0.6235859728506787,0.6817371673003803,0.6244126553200376,0.6972477064220184,18
herg,SVC-DPK-Morgan,scaffold_random,0.739409110915493,0.2555105205814098,0.6402398767605634,0.6163820655647886,0.623089793641941,0.7155963302752294,19
herg,GPR-RBF-RDKit,scaffold_random,0.7623056327875605,0.4434642543092406,0.724590670373803,0.7189099668774466,0.7216314084238613,0.7951070336391437,0
