SMILES,LOG SOLUBILITY PH 6.8 (ug/mL),uidx
NC(=O)c1ccc(Oc2ccc(C(=O)N3CCCCCC3)cc2)cc1,1.776773802,1484
COc1ccc(-c2csc3ncnc(Oc4ccc(C)nc4)c23)cc1,0.892651034,932
CCN(CC)C(=O)N1CCCN(C(=O)N(CC)CC)CC1,1.686546899,1284
C#CCNC(=O)c1ccc2c(c1)OCO2,1.415474168,1508
CN(C)CCOc1ccc(-c2nc(-c3ccncc3)c(-c3ccc4c(c3)CC/C4=N\O)[nH]2)cc1,0.041392685,265
COc1cccc(NC(=O)c2c([O-])n(-c3cccc(OC)c3)n[n+]2C)c1,-0.721246399,1915
CN(CC(N)=O)Cc1cc2c(cc1Br)OCO2,1.843232778,538
O=C(NCc1cccnc1)c1cnn(-c2ccccc2)c1,1.583198774,546
COc1cc2c(cc1OC)CN(CN1C(=O)c3cccc4cccc1c34)CC2,1.727703884,1607
CC(=O)Nc1ccc2nc(C)cc(O)c2c1,1.587710965,133
Cc1cc(Oc2cnccn2)ccc1N,1.340444115,1656
Cn1cc(NC(=O)c2cn(Cc3ccccc3)nn2)cn1,1.368658712,1243
O=C1NC2(CCCC2)C(=O)N1Cc1ccccc1F,1.648750213,2064
NC(=O)c1cnc(NC2CC2)nc1CCNC(=O)C1(c2cccc(F)c2)CCOCC1,1.888123307,1201
Cn1ccc(NC(=O)[C@H]2CCCCN2C(=O)OC(C)(C)C)n1,1.627263417,817
CC1(C)Oc2ccc(Cl)cc2[C@@H]2O[C@@H]3CCNC[C@@H]3C[C@H]21,1.628286731,238
CCOC(=O)c1ccc(NC(=O)Cn2cnc3ccccc32)cc1,1.264817823,1286
CN(Cc1cnn(C)c1)C(=O)c1ccccc1-c1ccccc1C#N,1.606703741,821
O=C(Nc1ccc2c(c1)OCCCO2)c1cnn(Cc2ccccc2)c1,1.217483944,563
O=C(C(c1ccccc1)c1ccccc1)N1CCOCC(Cc2ccc3cnccc3c2)C1,1.547774705,514
Cc1ccccc1N(CC(=O)N(C)C)S(C)(=O)=O,1.669595781,1123
CC(=O)Nc1cccc(OCC(=O)N2CCCCC2)c1,1.627160952,1496
CC(C)(C)c1ccc(C(=O)Nc2cn3cc(-n4ccnc4)ccc3n2)cc1,0.439332694,77
COc1nc(C)nc(N(C)Cc2nccs2)c1C,1.473778835,167
Cc1cccc(NC(=O)c2ccccc2-c2ccccc2)n1,1.520221436,896
COc1cc2c(NC3CCN(C(C)C)CC3)nc(N3CCC(F)(F)CC3)nc2cc1OCCCN1CCCC1,1.811709027,1643
CC(=O)Nc1cc(CCC2CCNCC2)ccn1,1.707399831,980
CCCN1CCn2nc(-c3nc4cc(OC)ccc4[nH]3)cc2C1,1.603252662,1379
O=C(Nn1cnc2ccccc21)c1c2c(nc3ccccc13)CCC2,1.75327657,1214
Cc1nc(O)c2c(n1)CN(Cc1ccccc1)CC2,1.630326155,1393
Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,0.95616843,617
Cc1nc(Cl)cc(Nc2ccc3c(c2)N(C)C(=O)CO3)n1,1.477555332,503
Cc1ccc(C2=NC3(CCN(Cc4ccc(F)cc4)CC3)NC2=O)cc1,1.104487111,1069
CC(C)(C)C(=O)N1CCN(C(=O)CCN2CCOC2=O)CC1,1.797267541,199
Cc1ncc(C(=O)Nc2ncnc3oc(C)c(C)c23)s1,1.726156466,1478
C=C(C)COc1ccc(C(=O)NCCc2cn3ccccc3n2)cc1,1.437909036,1602
Cc1noc(C)c1CCC(=O)Nc1cccnc1,1.745933158,1025
Cc1cc(C)nc(NC(=O)N(C)C2CCC2)c1,1.615213335,879
CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCN(C)CC4)cc3C2)c(O)cc1O,1.649626887,813
CN1CCCN(c2nc(C(F)(F)F)nc3cc4c(cc23)OCO4)CC1,1.636588184,664
CNC(=O)c1cn(C)nc1CC1CCN(Cc2cnc(-c3ccc(OC)cc3)nc2)CC1,1.759743368,508
Cn1cnnc1-c1cccc(NS(=O)(=O)c2ccc(N3CCCC3=O)cc2)c1,1.752816431,1527
O=C(Nc1ccc2c3c(cccc13)CC2)c1ccnc(-n2cncn2)c1,1.030599722,1488
NCC(=O)Nc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(ccc4ccccc43)c2)cc1,-0.602059991,1833
Cc1ccc(-c2cnc(N)cn2)c2cccnc12,1.502973059,1226
CN1CCN(C2=c3ccccc3=Nc3ccc(Cl)cc3N2)CC1,1.764699064,1868
Cc1cc(C)nc(-n2nc(C)c(CC(=O)NC3CCCCCC3)c2C)n1,1.737192643,1476
C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,1.614833965,37
COc1cc2c(cc1OC)CN(C(=O)C1CCCN(C(=O)OC(C)(C)C)C1)CC2,1.791339704,1330
Cc1cc(C(=O)O)c2ccc(F)cc2n1,1.394451681,2150
O=C(Nc1nccs1)c1c2c(nc3ccccc13)CCC2,0.831229694,673
CN(Cc1cscn1)c1nc2c(cc1C#N)CCC2,1.526339277,1091
COc1ccc(C(=O)N(C)Cc2nccn2C)c(F)c1,1.720242018,832
CNc1cc(C)nc(-c2ccnc3c2ccn3C)n1,1.465382851,1668
Cc1cnn(C2CN(CC3(O)CCCCC3)C2)c1,1.5132176,1089
CC(C)c1nc2c(n1C)CCN(c1ncnc3ccccc13)C2,1.72794771,775
O=C(c1ccccc1)N1CCN2C(=O)N(Cc3ccccc3)C(=O)[C@H]2C1,1.794488047,986
Cc1csc(NC(=O)c2ccc(-c3ccncc3)cc2)n1,0.369215857,1355
O=C(Nc1nc2ccccc2[nH]1)C1CCCCC1,0.388278863,1310
Fc1ccc(-c2cc(C3CCNCC3)ccn2)cc1,1.613101517,1654
COc1ccc(-c2nc(CN3CCC[C@H](O)C3)no2)cc1,1.566201719,1017
CCc1ncc2c(n1)CN(c1ccnc(-c3ccccc3)n1)CC2,1.542576476,693
FC(F)(F)c1nc(Nc2ccc(-n3cnnn3)cc2)c2ccccc2n1,0.06069784,311
CC1(C)COCCN1Cc1cnn(-c2ccccc2)n1,1.168497484,910
CN1CCN(c2ncncc2-c2nc(-c3ccccc3)no2)CC1,1.751048035,835
CCc1nc(CC)n(Cc2nc(C)cs2)n1,1.554731377,559
CCN(Cc1nc2cc(Cl)ccc2c(=O)[nH]1)C(=O)COc1ccccc1Cc1ccccc1,0.086359831,1742
COCCNc1ncnc2ccsc12,1.610127613,1098
N#CCCN(c1ncnc2sccc12)C1CC1,1.600101256,228
CC1(C)CN(C(=O)C2(C(=O)N3CC(C)(C)C3(C)C)CCC2)C1(C)C,1.875061263,1336
Cc1ccnc(NC(=O)CN(C)c2ncnc3sc4c(c23)CCC(C)C4)c1,0.588831726,2069
C=CC(=O)N1CCC(CNc2ncnc(N)c2-c2ccc(Oc3ccccc3)cc2)CC1,1.004321374,11
CCC(=O)N(C)CC(=O)Nc1cccc(F)c1,1.651084089,1280
O=C(CN1CCOC(c2ccc(F)cc2)C1)Nc1ccccc1OC(F)F,1.36361198,922
O=C(Nc1nncs1)c1cccnc1,1.646599752,721
C#CCN1CCC[C@H]1C(=O)Nc1cnn(-c2ncccn2)c1,1.653983907,1008
CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,1.560265398,1428
CCOc1cc2nn(CCC(C)(C)O)cc2cc1NC(=O)c1cccc(C(F)F)n1,0.550228353,1
Cc1ccc(CCNC(=O)N2CC(C)(C)OC(C)(C)C2)cn1,1.61415871,551
CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,1.713826424,1314
CCc1nnc2n1CCN(C(=O)c1ccccc1Oc1cccnc1)C2,1.637289548,1083
CCC1(O)CN(c2ncnc3c2c(Br)nn3C)C1,1.691435152,758
O=C(c1ccc2c(c1)OCO2)N1CCC(c2n[nH]c(C3CC3)n2)CC1,1.432006687,168
COc1cc2c(cc1OC)CN(C(=O)C1CCCN(S(=O)(=O)c3cccs3)C1)CC2,1.344392274,1328
Nc1ccc(N2C(=O)CCCC2=O)cc1,1.447158031,2153
CCN(Cc1ccncc1)[C@@H]1CN(C(=O)c2ccccc2)C[C@H]1O,2.061452479,737
CN(C)Cc1csc(-c2nccn2-c2ccc3c(c2)n(C)c(=O)n3C)c1,1.497482537,1501
CCCc1nnc2sc(-c3cc(C(C)C)nn3C)nn12,1.251881455,1734
O=C(NCC(=O)N1CCN(C2CC2)CC1)c1ccccc1,1.794488047,809
c1ccc(-n2ncc3c(-n4ccnc4)ncnc32)cc1,0.696356389,1285
O=C(CN1CCCC(c2cncc(-c3cccc(Cl)c3)n2)C1)N1CCCC1,1.817895757,601
O=C(NC1(c2ccccc2)CCC1)c1cc(C2CC2)on1,0.944482672,726
Cc1ccnc(NC(=O)C2CCN(CCc3cccs3)CC2)c1,1.816440168,1946
CC(Oc1ccc(Cl)cc1)C(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.461648568,1653
CN(C)CCNc1c2c(c(C#N)c3nc4ccccc4n13)CCCC2,1.556302501,1446
NCC(=O)Nc1ccc2[nH]c(=O)[nH]c2c1,2.018076064,1944
Cn1cc(NC(=O)c2ccc(OCC3CCOCC3)nc2)cn1,1.699490845,1514
CS(=O)(=O)N1CCC(Nc2ccc3ccc(F)cc3n2)CC1,1.722387094,1669
CC(C)NC(=O)c1cn(-c2ccccc2)nc1-c1ccccc1,-0.657577319,1916
COc1cc(CNc2nc3ccccc3nc2C)ccn1,1.428458774,1275
CCOc1ccc(Nc2ncccc2C#N)cc1,0.965201701,1550
CCOc1ncccc1C(=O)Nc1sccc1C#N,0.053078443,1966
COc1ccc(C(=O)Nc2ccc3oc(C)nc3c2)c(OC)c1,1.188647296,1126
CNC(=O)c1cnc(/C=C/c2csc(-c3cccs3)n2)s1,0.948412966,309
CN1CCc2nc(NC(=O)c3cncn3-c3ccccc3)sc2C1,1.63748973,997
COc1cc2nc(/C=C/c3cocn3)sc2cc1OC,1.092018471,1516
CCN(CC)C(=O)c1ccc(NC(C)=O)cc1,1.539076099,851
CNC(=O)Cc1csc(-c2ccc(C)cc2)n1,0.608526034,224
Cc1cn2c3c(=O)n(Cc4ccccc4Cl)c(=O)n(C)c3nc2n1-c1ccccc1O,-0.721246399,1881
CCN(C(=O)CN1CCNC(=O)C1)c1ccc(F)cc1,1.541828767,220
COc1cccc(NC(=O)C2CNC2)c1,1.470116353,1609
O=C(CCc1nnc(-c2ccsc2)o1)N1CCCc2cc(F)c(F)cc21,0.318063335,375
CC(C)Cn1c(=O)[nH]c(=O)c2c1nc1n2CCCCC1,1.797059695,1299
Cn1cc(-c2ccnc(/C=C/c3ccc(F)cc3Br)n2)cn1,-0.167491087,1871
CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(OS(=O)(=O)C(F)(F)F)c3n2)COC1,-0.397940009,2018
N#Cc1nncn1CC(=O)Nc1ccc2ccccc2c1,1.357172258,2036
COc1cccc(CN(C)c2ncnc3c2CN(C)CC3)c1,1.761401558,1367
Cc1[nH]c2ccc(Cl)cc2c1CC(=O)N1CCC(Cc2ncncc2C(N)=O)CC1,1.667452953,635
Cc1ccnc(-n2nccc2NC(=O)N2CCCN(C)CC2)c1,1.501470072,413
Cc1ccc(S(=O)(=O)NC(=O)c2c(C)cc3n2CCn2c(C)ccc2-3)cc1,1.519827994,1983
Cc1ccccc1OC1CCN(C(=O)Nc2ccc3c(c2)ncn3C)CC1,1.427161403,580
Cc1cc(C)cc(NC(=O)COC(=O)c2nn(C)c(=O)c3ccccc23)c1,-0.013228266,2010
CN(CC(=O)N(C)C)Cc1cc(C#N)ccc1F,1.548389418,1045
COCC1(c2nc(-c3ccncc3)nn2Cc2cccc(Cl)c2)CC1,1.447623098,1504
Cc1ccccc1CC(=O)N1CCN(C(=O)c2ccccc2)CC1,1.646403726,686
Cc1c(-c2c(F)cc(C(N)=O)c3[nH]c4c(c23)CC[C@H](C(C)(C)O)C4)cccc1-n1c(=O)c2cccc(F)c2n(C)c1=O,0.380211242,13
Cc1cc(NC(=O)CN(C)c2c(F)cccc2F)on1,1.84135947,2116
COc1ccc(C(=O)Nc2cc(-c3ccc(F)c(F)c3)no2)cc1,-0.455931956,1800
COc1ccc(CCNCc2ccc(-c3ccccc3)o2)cc1OC,1.870813424,119
CC(=O)Nc1ccc(C(=O)N2CCc3ncncc3C2)cc1,1.527114112,816
Cc1nccc(C2CCN(Cc3ncc[nH]3)CC2)n1,1.905364069,1297
NC(=O)Cn1c2ccccc2c2nc3ccccc3nc21,-0.823908741,2009
Brc1cnc2ccccc2c1,-0.033858267,1948
Cc1cn2nc(-c3cc(=O)n4cc(N5CCNC6(CC6)C5)ccc4n3)cc(C)c2n1,1.556423121,1790
Cc1sc(NC(=O)CN2CCOC(C3CCCO3)C2)c(C)c1C,1.784617293,717
Cc1cc(C)n(-c2cc(Nc3ccccc3C)ncn2)n1,0.240549248,1471
Cc1cc(OCc2cc(C#N)ccc2F)ccc1N,1.40534636,2002
c1ccc2c(c1)CN(c1cnc3ccccc3n1)CCN2,1.399500661,618
CN1CCC(NC(=O)COc2ccc(C#N)cc2)CC1,1.546295835,942
Cn1nc(-c2cn(Cc3ccc(CO)cc3)nn2)c2c(Cl)cccc21,1.283301229,555
COc1ccc(CN2CCN(c3cc(C)nc(N)n3)CC2)cc1OC,1.729002709,691
O=C(NCc1ncc(-c2ccccc2)o1)C1CCCCC1,1.880298991,890
O=C(C1CCCN(S(=O)(=O)c2ccccc2)C1)N1CCc2ccccc2C1,1.529558673,1687
CC(C)c1ccc2c(c1)[C@H](NC(=O)Cn1ccnn1)CCC2,1.099335278,1273
CC(C)(C)Cc1nnc(-c2cnc3onc(C4CCCC4)c3c2)o1,0.600972896,2170
COc1ccc2cc(-c3[nH]c(-c4ccc(S(C)=O)cc4)nc3-c3ccncc3)ccc2c1,0.531478917,1383
N#Cc1ccccc1OCn1nnc2ccccc2c1=O,-0.187086643,2011
CC(C)CCNC(=O)c1ccc2ccccc2n1,0.862131379,1704
CSc1ccc(-c2ccc3n(c2=O)C[C@@H]2CNC[C@H]3C2)cc1,1.709269961,689
CN1C(=O)CCc2cc(NC(=O)C(C)(C)c3ccccc3F)ccc21,1.907250083,1562
Cc1cccc2c(=O)n(CCC(=O)Nc3cc(C4CC4)n[nH]3)cnc12,0.916980047,1952
CN(C)S(=O)(=O)Nc1ccc(-n2ncc3ccccc32)cc1,1.589837943,1012
CC(C)OC(=O)N1CCC(Oc2ncnc3c2cnn3-c2ccc(S(C)(=O)=O)cc2F)CC1,-0.013228266,1809
CCN1CCN(c2ccc(NC(=O)c3ncoc3-c3ccc4ccccc4c3)cc2)CC1,0.008600172,1657
c1ccc(-c2ccc(CN3CCCCCCC3)cc2)cc1,0.977723605,92
CC(=O)N1CCN(C(=O)CCc2ccc(-c3ccccc3)[nH]2)CC1,1.790707287,516
CCc1nnc(NC(=O)Cc2cccc(F)c2)s1,1.086359831,179
CC(=O)Nc1cccc(CN2CCCN(C(C)=O)c3ccccc32)c1,1.471585054,1176
O=C(CN1CCSC1=O)N1CCN(Cc2sc3ccccc3c2Cl)CC1,1.735199548,1728
Cc1cc(F)ccc1NC(=O)Cn1cncn1,1.545925329,1722
FC(F)(F)c1nccc(NCCSc2nc3ccccc3o2)n1,1.65195607,1374
COc1ccc(NC(=O)c2snnc2C)c(OC)c1,0.564666064,748
Cc1ccc(NC(=O)c2cc(-c3ccccn3)nc3ccccc23)nc1,-0.744727495,1993
CC(C)(C)c1ccc(=O)n(CC2CN(CC3(O)CCCC3)C2)n1,1.660391098,936
CN(C(=O)OC(C)(C)C)c1ccc2ccccc2n1,-0.552841969,1838
O=C(Cc1csc(-c2ccccn2)n1)NC1CCCCCC1,1.05804623,501
CN(Cc1cnccn1)C(=O)c1cc(-c2ccc(F)cc2)on1,1.203848464,2136
O=C(NC1=NS(=O)(=O)c2ccccc21)c1cc(-c2ccc(F)cc2)no1,1.501880494,1081
CCN1CCC(Nc2nc(C)cc(C)c2C#N)CC1,1.63748973,571
O=C(C1CCCN(c2cnccn2)C1)N1CCc2ccccc2C1,1.725911632,1690
CC(C)c1nc(O)c2nnn(C[C@@H]3CCCN(Cc4cccs4)C3)c2n1,1.691081492,419
COc1ccc(-c2cnn3c(N)c(-c4ccccc4)cnc23)cc1OC,-0.721246399,1847
N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CNC1,1.5132176,2044
COc1ccc(C2(NCc3cccc4ncccc34)CC2)cc1,1.744449457,960
CCc1nnc(Nc2cccc(C3CCCN(CC(=O)N4CCCC4)C3)n2)s1,1.728150793,1470
Cc1oc(C)c(C(=O)N(C)Cc2ccccc2N2CCOCC2)c1C,1.790636962,884
Nc1ccc(C(=O)N2CCOCC2)c(Cl)c1,1.581494542,1295
COCCOc1ccc(N2CCN(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,-0.045757491,1968
c1ccc(-c2nsc(N3CCCN(c4nccs4)CC3)n2)cc1,1.471438407,1041
CC(C)NC(=O)N1CC[C@H](NC2=Nc3cc(F)ccc3N(CC(F)F)c3ccc(Cl)cc32)C1,1.447158031,685
CCCOc1ccccc1C(=O)N1CC(Oc2cccc(OC)c2)C1,1.626340367,117
CN(C)c1nc(-c2cccc(-c3ccccc3)c2)n[nH]1,-0.091514981,2031
COc1cccc(NC(=O)[C@H]2CCCN(S(=O)(=O)c3ccc(C)cc3)C2)c1,1.0,799
Cc1ccc2cccc(OCC(=O)N(C)c3ccccc3)c2n1,1.740125737,998
O=c1c(N2CCCC2)c(Cl)cnn1-c1ccccc1,1.233757363,2113
CC(C)C(=O)Nc1ncn(Cc2cccnc2)n1,1.579669294,463
CCOc1ccc(C(=O)Nc2cc(C(=O)OC)ccc2N2CCN(C(C)=O)CC2)cc1,0.382017043,1252
O=C1NC(c2ccccc2)=N/C1=C/c1ccc2c(c1)OCO2,-0.508638306,2042
CC(C)c1nc2c(n1C)CCN(C(=O)c1cccc(C(F)(F)F)c1F)C2,1.783903579,539
Cc1cnn(Cc2nnc(-c3ccccc3)s2)c1,1.352375495,740
Cc1cc(CN(C)Cc2cscn2)no1,1.457124626,101
Cc1ccc(C)c(S(=O)(=O)N2CCCN(C3CCC3)CC2)c1,1.762453482,1057
Cc1ccc(NC(=O)c2cccc3cccnc23)cc1,0.755874856,1697
Fc1ccccc1-c1c[nH]nc1C1CCCN1Cc1ccc2ncccc2c1,1.465382851,26
Cc1nn(C)c(C)c1NC(=O)CN1CCN(c2nccs2)CC1,1.765072201,496
Cc1cc(C)n(-c2ccc(CNC(=O)C3CCC3)cn2)n1,1.598899887,677
O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,1.183839037,1789
CC(c1ccccc1)N1CC(C(=O)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1=O,1.855519156,1725
O=S(=O)(Cc1csc(C2CCCC2)n1)C1CCCC1,1.542576476,543
Cc1noc(-c2ccc(-c3ccc(CC(=O)O)cc3)cc2)c1NC(=O)O[C@H](C)c1ccccc1Cl,1.017033339,1416
Cc1cc(F)ccc1CC(=O)N[C@@H]1CCOC[C@H]1OCCO,1.679064318,1049
Cc1cccc(NC(=O)c2cccc3ncccc23)c1,0.685741739,736
Cc1ccc(C(=O)N2CCC(Cc3ccccc3-c3ccccc3)(C(=O)N(C)C)CC2)s1,1.376576957,35
N#Cc1cccnc1NCCc1ccc(F)cc1,0.42975228,619
Fc1ccccc1CNc1nc(-c2ccccc2)no1,0.545307116,1005
CCN1C(=O)CC[C@H](C(=O)N2CCc3cc(F)cc(C)c3C2)[C@H]1c1ccncc1,1.846646329,1000
CSCC(=O)N1CCN(C(=O)CSC)C2(CCCCC2)C1,1.703549298,120
C=CC(=O)Nc1cc(-n2c(=O)ccc3cnc4ccc(-c5ccc(NS(C)(=O)=O)cc5)cc4c32)ccc1C,-0.522878745,1859
CCn1ncc(-c2cc(C(F)F)nc(NCCCOC)n2)c1C,1.650307523,1466
Cc1nc(CCN2C(=O)NC(C)(C)C2=O)cs1,1.503109437,276
Cc1cccc(Nc2ccc(C3CCN(C(=O)c4cc5cc(F)ccc5n4C)CC3)nc2)n1,-0.721246399,1864
Cn1c(-c2ccccc2)cnc1NCc1ccccc1,1.442793226,314
COc1cc2c(cc1OC)CN(C(=O)C1CCCN(S(=O)(=O)c3ccc(F)cc3)C1)CC2,0.848189117,785
Cc1ncc(CN(C)c2nnc(C)c(C)c2C#N)s1,1.45591024,2003
CCCc1nnc(NCc2cn3ccc(C)cc3n2)o1,1.341236623,1345
CCCCNC(=O)c1cccc2ncccc12,1.467312063,121
Cn1nccc1CC1CCN(C2CCCC2)CC1,1.41763774,1171
O[C@@H]1C[C@@H](c2nc(-c3cccnc3)no2)N(CCCc2ccccc2)C1,1.658964843,1203
CCOc1nc(-c2ccc(Cl)c(Cl)c2)n(-c2cccc(NC(=O)c3ccc(F)cc3)c2)n1,-0.602059991,1816
COC(=O)c1c(C)[nH]c(C(=O)N(C)Cc2ccc(OC)c(F)c2)c1C,1.674585602,124
CCc1csc(NC(=O)c2ccc3c(c2)nc(C)n3C)n1,1.599664779,1595
CCCNC(=O)Nc1ccc(Oc2ncnc3cc(OC)c(OC)cc23)cc1Cl,-0.657577319,1801
Cc1nc(-c2cccnc2)sc1C(=O)Nc1ccccc1-c1cn2c(CN3CCOCC3)csc2n1,-0.187086643,1824
Cn1cc(C(=O)O)c(-c2cccnc2)n1,1.610873,2087
CN(C)CCN(Cc1ccccc1)Cc1ccccc1O,1.622628426,1168
CN(CCN(C)C1CCCC1)C(=O)c1ccc(-c2nc[nH]n2)cc1,1.56549363,1738
O=C(CCN1C(=O)CCC1=O)Nc1cccc2ncccc12,1.655138435,346
CN1CCC(OC(=O)Nc2ccc(Cl)c(Cl)c2)CC1,1.941461739,1184
Cc1ccc(NC(=O)c2nn(-c3ccccc3)nc2C)cc1,-0.537602002,1978
CC1CCN(C(=O)c2n[nH]c3ccccc23)CC1,1.421932813,548
CN(Cc1ccn(-c2ccccc2)n1)C(=O)c1ccc(O)nc1,1.59736605,471
CC(C)[C@H](Nc1ncc(Cl)cn1)C(=O)N1CCCC1,1.559068334,913
O=C(Nc1nc2ccccc2[nH]1)C1CCCO1,1.550228353,1958
Cc1nc2ccccc2n1Cc1ccc(C(=O)O)cc1,1.549493713,1178
Cc1c(-c2ccccc2)oc2c(C(=O)NCCCN3CCCCC3)cccc2c1=O,1.68735057,1409
CCn1c(COC(=O)c2ccc(C)s2)nc2cc(S(=O)(=O)N3CCCCC3)ccc21,0.017033339,1632
N#CC1(NC(=O)C2CCCCCC2)CC1,1.523095838,1714
N#Cc1ccc(CN2CC(n3cccn3)C2)cc1,1.562768543,733
Cn1c(NC(=O)c2ccn(COc3ccccc3)n2)nc2ccccc21,0.763427994,2129
O=C(NC1CCCCCC1)c1ccc(-c2cnco2)cc1,0.963787827,1400
C=C[C@H]1CN2CCC1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,1.789580712,1963
O=C(CCCc1cc(Cl)sc1Cl)N1CC[C@H](O)C1,1.699143687,794
C[C@@H](c1ccc(F)cc1)n1nnc2cnc3ccc(-c4ccc5ocnc5c4)cc3c21,-0.327902142,2165
O[C@@H]1C[C@@H](c2nc(-c3ccccc3)no2)N(Cc2ccccc2)C1,1.619093331,149
CCn1c(=O)n(CC)c2cc(N)ccc21,1.574031268,176
COc1ccccc1CNC(=O)c1cnc(C2CCN(C(=O)C(C)(C)C)CC2)nc1C,1.842921121,305
CCOc1ccccc1CNCCc1c[nH]c2ccccc12,1.597804842,1029
CCCC(=O)NCC(=O)Nc1cnc(N2CCN(C)CC2)nc1,1.709439574,1256
N#Cc1cc(F)c(NS(=O)(=O)c2c[nH]c3cc(Cl)ccc23)cc1F,1.820201459,1780
CCc1nc2ccc(C(=O)NCc3ccccc3)cc2nc1CC,0.33243846,1551
CC(C)c1nc(CCn2ccnc2-c2ccoc2)cs1,1.46612587,1232
CCc1nc2ccccc2n1CC(=O)Nc1ncc(C)s1,1.691965103,1114
c1ccc(-c2n[nH]c(C3CCN(c4ccccn4)CC3)n2)cc1,1.536558443,143
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,1.737987326,2043
CS(=O)(=O)c1cccc(CNc2nc(Nc3ccc4c(c3)CCC(=O)N4)ncc2C(F)(F)F)c1,0.472024698,1638
CCc1ccccc1NC(=O)CCn1ccnc1-c1ccc2c(c1)OCO2,1.623662707,492
COc1cc2cc(N)c(C3CCN(C(=O)C(C)(C)C)CC3)nc2cc1OC,1.72427587,886
Cc1c(Cl)cccc1NC(=O)C(C)N1CCCN(c2nccs2)CC1,1.683047038,1104
Cc1ccc(-c2ccc(NC(=O)c3ncoc3-c3ccccc3)cc2)o1,-0.431798276,1910
CC1CCN(CC(=O)Nc2nc(-c3c[nH]c4ccccc34)cs2)CC1,0.715167358,891
Cc1nnc(N2CCC(CNc3ccc(C#N)cn3)C2)c(C#N)c1C,0.911157609,2065
Oc1ccc(-c2noc(-c3cccnc3)n2)cc1,0.701567985,1735
Nc1nc2c3ccccc3oc2c2ccccc12,-0.602059991,1803
CC(C)(C)NC(=O)c1cncn1C1CCN(c2ccc(-c3nnc(C(F)(F)F)o3)cn2)CC1,1.786254396,243
CC(=O)N1CCN(c2ncc(-c3cc(C)no3)c([C@H]3CCCO3)n2)CC1,1.836197481,459
Cn1ncc2c1CCc1sc(NC(=O)c3cccnc3)nc1-2,1.034227261,1331
CN1CCC(C(=O)N2CCC(c3cc(C(F)(F)F)c4c(n3)CCNC4=O)CC2)CC1,1.718501689,1513
Cc1ccc(F)cc1NC(=O)c1cnc2onc(C(C)C)c2c1,1.627570664,656
COc1ccccc1CC(=O)NC1CCN(C)CC1,1.635282638,1002
O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1cnccn1,1.095518042,1465
CC(C)NC(=O)Cn1nnnc1C(C)(C)C,1.366982976,426
N#Cc1cccc(-c2ccc(=O)n3c2[C@@H]2C[C@@H](CN(Cc4cccs4)C2)C3)c1,1.689308859,954
O=c1[nH]c2nc(N3CCc4ccccc4C3)ncc2c(=O)n1-c1ccccc1,-0.698970004,1854
CCc1nc2ccccc2n1CC(=O)N1CCNC(=O)C1,1.704150517,130
O=C(NCc1ccc(F)cc1)C1(Cc2ccc(-c3cccnc3)cc2)CCOCC1,1.941759814,1528
COc1cc(NC(=O)c2ccc(F)cc2C)ncn1,1.197556213,1499
Cc1ccc(C(=O)NC[C@H]2Cn3ccnc3CO2)cc1,1.483301952,1290
Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1,-0.119186408,1934
COc1ccccc1NC(=O)CN1CCCN(c2nc(C)cs2)CC1,1.74390155,183
O=C(Nc1cccc(Cl)c1F)c1cccc(N2CCCC2=O)c1,0.531478917,1731
COc1ccccc1CC(=O)Nc1ncc(C)s1,0.819543936,1102
Clc1ccc(Cc2nc(-c3cccnc3)no2)cc1,1.217483944,1279
O=c1[nH]c2ccccc2n1C1CCN(CCc2ccncc2)CC1,1.810904281,1575
Nc1nc(-c2ccccc2)nc2nc(C3CCCN(CC(=O)N4CCCC4)C3)ccc12,1.836165816,1159
CC(C)c1noc(-c2ccc(N(C)Cc3cccnc3)nc2)n1,1.563006187,1016
CC(C)[C@H](NC(=O)c1c(F)cccc1F)C(=O)N1CCOCC1,1.705007959,561
