SMILES,LOG SOLUBILITY PH 6.8 (ug/mL),uidx
O=S(=O)(c1ccccc1Cl)N1CCCc2cnc(N3CCOCC3)nc21,0.0,1888
Cn1ncc2cc(-c3ccnc4[nH]ccc34)ccc21,0.669316881,371
CC(=O)NC1(C(=O)N2CCCN(C3CC3)CC2)CCC(C)CC1,1.730701544,381
CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,1.994141111,1578
COc1ccc(OCC(=O)Nc2cccc(Cl)c2N2CCN(C(C)=O)CC2)cc1,0.672097858,91
O=c1[nH]c2ccccc2n1C1CCN(S(=O)(=O)Cc2ccccc2)CC1,0.423245874,1623
COc1cc(C(=O)O)c(N)c(OC)c1OC,1.73183042,1160
N=C(NC(=O)OCc1ccccc1)c1ccc(CN)cc1,1.48586333,2060
Cc1ccc(C)c(OCCN(C)C(=O)c2ccc3c(c2)nnn3C)c1,1.465828815,1111
Cc1ccccc1CC(=O)N1CCN(C(=O)c2ccccc2)CC1,1.646403726,686
O=C(NCc1cnn(-c2ccccc2)c1)C1CCC1,1.501196242,156
c1ccc(C(c2ccccc2)c2noc(Cn3cnc(C4CC4)n3)n2)cc1,1.419790586,1209
CON(C)C(=O)c1cccc2c(C)c(C)[nH]c12,1.498723971,694
CN(C)[C@@H]1CN(C(=O)c2cc3ccc(F)cc3[nH]2)C[C@H]1O,1.741466762,402
Cn1cc(C2CCN(CC(=O)N3CCc4sccc4C3)CC2)cn1,1.792251572,345
O=c1c2cccn2c2ccccc2n1CCCN1CCC(c2ccc(Cl)cc2)CC1,1.2955671,1032
O=C(NC1CCCC1)c1cc(C2CC2)nc2ccccc12,1.269512944,1451
CC(C)(C)C(=O)N1CCC(Cc2ccc(-c3cccs3)cc2)(C(=O)N2CCCC2)CC1,1.361727836,47
C#CCNC(=O)CN1CCCN(C(=O)c2cccc(C)n2)CC1,1.562530769,114
Cc1nn(CCC#N)c(C)c1Oc1ccccc1O,1.564547712,776
Nc1ccnn1Cc1ccc(Cl)c(F)c1,1.613524703,1610
O=C(NCC#CCN1CCc2ccccc2C1)NCc1ccc(F)cc1,1.524655712,876
CC(C)(C)n1cc(CNc2cccnc2)cn1,1.405687787,1315
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,1.004321374,1125
O=C(c1cccc(N2CCNC2=O)c1)N1CCc2ccccc2C1,1.626340367,1333
Cc1csc(NC(=O)CCc2ccncc2)n1,1.580924976,464
Cc1nnc(N2CC[C@H](O)C2)c(C#N)c1C,1.494711025,332
Cc1ccc2oc([C@H]3CCN(Cc4cccs4)C3)nc2c1,1.419955748,971
O=C(NC[C@@H]1CCN(c2ccccc2)C1)N1CCc2ccccc2C1,1.075546961,134
Cc1cc(C(=O)NC2CCN(C(=O)c3cc(C)sc3C)CC2)no1,1.786680453,1429
CC(C)CCN1CCn2c1nc1c2c(=O)n(C)c(=O)n1C,1.668385917,1570
CN1C(=O)COc2ccc(NC(=O)CCN3C(=O)COc4ccc(Cl)cc43)cc21,0.176091259,926
Cc1ccc(-c2nc(CN3CCOCC3)n(Cc3ccc(F)cc3)n2)o1,1.461348434,756
NC(=O)CN1CCC(Oc2cccc(F)c2)CC1,1.783975003,680
Cc1csc(N(C(=O)c2ccc(-n3cncn3)c(F)c2)C2CC2)n1,1.727053011,518
CN(C)C(=O)CN1CCN(C(=O)c2ccc3ccccc3c2O)CC1,1.64246452,338
O=C(Nc1ccc(F)cc1)c1cc(C2CC2)nn1-c1ccccc1,0.613841822,1490
CC(C)c1cc(CN(C)Cc2c[nH]nc2-c2ccc(F)cc2)no1,1.347330015,1442
COc1ccc(C(=O)Nc2cc(-c3ccc(F)c(F)c3)no2)cc1,-0.455931956,1800
O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,1.11058971,1139
Cc1ccc(C(N)=O)c(OCc2c(Cl)ccc3cccnc23)c1,-0.214670165,1836
O=C(c1ccc2oc(CCCc3ccccc3)nc2c1)N1CCC(Oc2cccnc2)CC1,1.385248682,1426
Cc1nnc(CN(C)CC(C)Oc2ccc(Cl)c(Cl)c2)n1C,1.51851394,31
O=C(CN1CCCc2ccc(F)cc21)N1CCNC1=O,1.654561555,1262
CN(Cc1cccc(C#N)c1)C(=O)CC(C)(C)C,1.476396827,2146
CN1CCC(n2ncc3[nH]c(-c4ccc5ccccc5c4)nc32)CC1,1.624282096,527
Cc1noc2ncc(C(=O)Nc3nc(C4CC4)cs3)cc12,1.06069784,994
O=C(Cc1ccc(Cl)c(Cl)c1)N1CC(n2ccnn2)C1,1.491501766,707
CCn1c(COC(=O)c2ccc(C)s2)nc2cc(S(=O)(=O)N3CCCCC3)ccc21,0.017033339,1632
CC(C)(CO)NCCCCn1c2ccccc2c2ccccc21,1.501880494,992
Cc1noc(NCc2cccc(-c3cccnc3)c2)n1,1.539327064,649
CC1(C)Cc2cc(CN3CCC4(CC3)NC(=O)N(Cc3ccccc3)C4=O)ccc2O1,1.560504415,883
CC(=O)N1CCC(CCNc2ccc3ccc(F)cc3n2)CC1,1.664547962,1288
CCOc1ccccc1C(=O)N1CCC(c2nc(-c3ccc(OC)cc3)c(C(N)=O)[nH]2)CC1,1.666517981,1238
CCc1cc2c(Nc3cnn(CC)c3)ncnc2s1,1.633670406,1621
O=C(CN1CCOC(c2ccc(F)cc2)C1)Nc1ccccc1OC(F)F,1.36361198,922
Nc1nc(N)c2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2n1,0.322219295,550
O=C(Cn1c(=O)c2cccn2c2ccccc21)NCCCN1CCCC1,1.7182525,202
CN(C(=O)C1CCN(c2ncccn2)CC1)C1CCCCCCC1,1.69399061,792
CN(C)c1ccc(Cn2c(=O)[nH]c3ccccc3c2=O)cn1,0.414973348,709
CN(CC1(O)CCCC1)c1ncccn1,1.51308436,398
CC(C)c1ccc(NC(=O)c2ccc3nccnc3c2)cc1,0.695481676,1703
Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)COCC2,1.560862695,1004
Cc1cc(C(=O)N(C)Cc2ccc(Br)cc2)no1,1.80611211,152
Cc1cc(-c2ccc(N)nc2)cc(C2CCN(C(=O)CCCc3ccc(F)c(C)c3)CC2)n1,0.926342447,1268
CC(=O)NCc1ccc(-c2ccccc2C(=O)O)cc1,1.493597449,2066
C=CC(=O)N1CCC(CNc2ncnc(N)c2-c2ccc(Oc3ccccc3)cc2)CC1,1.004321374,11
O[C@@H]1C[C@@H](c2nc(-c3cccnc3)no2)N(CCCc2ccccc2)C1,1.658964843,1203
CCN(Cc1ccccc1)C(=O)c1cccnc1N,1.564666064,806
O=C(Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1)c1ccco1,1.801815169,582
CN(CC(=O)Nc1ccncc1)C1CCCC1,1.610553705,911
O=C(Cc1cccc(I)c1)N1CC(CO)C1,1.624282096,1375
CC(C)(Oc1ccc(-c2cnc(N)c(-c3ccc(Cl)cc3)c2)cc1)C(=O)O,1.657055853,2
CC(=O)N1CCN(C(=O)[C@H]2CCCCN2C(=O)OC(C)(C)C)CC1,2.052617001,389
Cn1cc(NC(=O)c2cn(Cc3ccccc3)nn2)cn1,1.368658712,1243
Cc1ccccc1CSc1ccc(-c2ccccn2)nn1,0.243038049,984
CS(=O)(=O)CCc1nc(C2(c3ccccc3)CC2)nn1-c1ccccc1,1.486005186,628
CN(C)c1ccc2c(c1)OCCN2C(=O)NCc1cccnc1,1.682325619,115
Cn1ncnc1COc1nn2c(-c3c(F)cccc3F)nnc2cc1C1CCC1,1.617419747,1260
Cc1cc(C(=O)O)c2ccc(F)cc2n1,1.394451681,2150
O=C(NC[C@H]1COCc2nc3ccccc3n21)c1ccncc1,1.716837723,603
Cc1nn(C)c(C)c1NC(=O)CN1CCC2(CCCCC2)CC1,1.941262909,1459
CCONC(=O)c1cnn(-c2cccc(Cl)c2)c1,1.613101517,1696
Cc1cc(C)n(-c2ccc(CNC(=O)C3CCC3)cn2)n1,1.598899887,677
COc1ccc(OC)c(S(=O)(=O)Nc2cccc(CCc3ccccn3)c2)c1,1.599555591,1207
O=C(CSC1CCCC1)N1CCC(Cn2cccn2)CC1,1.80140371,448
Cc1nc(NCc2ccc(F)c(Cl)c2)n(C)n1,1.640878779,588
Cc1ccc(Cn2ccn(-c3ccc(F)c(F)c3)c(=O)c2=O)cc1,-0.455931956,1925
C#CCN1CCN(Cc2nc(O)cc(C(F)(F)F)n2)CC1,1.632659713,1620
O=C(NCCc1nnc2n1CCC2)c1ccc2c(c1)CCC2,1.373831145,1399
O=C(Nc1ccc2c3c(cccc13)CC2)c1ccc(-n2cncn2)cc1,-0.744727495,1921
CS(=O)(=O)c1ccc(-c2cnc(NCc3ccco3)n3cnnc23)cc1,1.561101384,1477
Cc1ccc(OCc2nc3cc(N)ccc3[nH]2)cc1,1.224014811,1635
COc1ccccc1NC(=O)CSc1nc(C(C)(C)C)nc2ccccc12,-0.568636236,1889
O=C(NCCN1CCC(O)(c2cccc(F)c2)CC1)c1cccc(F)c1,1.728353782,1197
CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1,1.8896378,1511
CCc1cc(NC(=O)Cc2c(C)nc3nc(SC)nn3c2C)[nH]n1,1.199480915,1955
O=C(c1cnc(-c2ccccc2)s1)N1CCOC2(CCCC2)C1,1.591064607,1035
CC(C)(C)C(=O)N1CCN(C(=O)CCN2CCOC2=O)CC1,1.797267541,199
Cc1nc(N2CCc3c(ncn3C)C2)c2c(C)c(C)sc2n1,1.676967814,897
Cc1ccc2c(c1)c(Cn1ccnc1-c1cccc(C)n1)nn2C,1.516535374,1479
Cc1nc([C@H]2CC[C@H](CNC(=O)CN3CCC(c4ccccc4)CC3)CC2)ccc1C(N)=O,1.846027675,725
CCNC(=O)C1CN(c2cccc(C#N)n2)C1,1.632558515,148
COc1cc2c(cc1OC)-c1[nH]nc(NCc3c(Cl)cccc3Cl)c1C2=O,-0.537602002,1853
O=C(CCOc1ccccc1)N1CCCC1,1.589949601,142
Cc1ccc(C(=O)Nc2ccccc2C#N)cc1,1.016197354,1580
CC1(C)Oc2ccc(Cl)cc2[C@@H]2O[C@@H]3CCNC[C@@H]3C[C@H]21,1.628286731,238
Cc1nccc(-c2cccc(NCC(=O)N3CCCCCCC3)c2)n1,1.745387121,1225
Cc1cc2ccccc2n1CC(=O)N(C)Cc1cnn(C)c1,1.67651071,1839
CNc1ccc(/C=C/C=C/c2nc3ccc(O)cc3s2)cn1,-0.657577319,2007
CNC(=O)c1cc(-c2ccccc2)no1,1.567731963,2028
Cc1ccc(C(=O)N(C)Cc2c(C)noc2C)cn1,1.610873,1302
C[C@@H](CO)Nc1nc(C(F)(F)F)nc2[nH]cnc12,1.602059991,485
O=C(Cc1c(F)cccc1Cl)Nc1cccc2cnccc12,0.320146286,263
CCOc1ccccc1N/C=C1\C(=O)Oc2ccccc2C1=O,-0.180456064,1971
CC(C)NC(=O)Cn1nnnc1C(C)(C)C,1.366982976,426
Nc1nc2c(N)ncnc2[nH]1,1.250420002,1997
Cc1ccc(NS(C)(=O)=O)c(C(=O)N(C)c2ccc3ccccc3c2)c1,1.735439203,947
Cc1cc(C)n(-c2ccc(CNC(=O)c3ccc4c(c3)CCO4)cn2)n1,0.586587305,1462
O=S(=O)(Cc1csc(C2CCCC2)n1)C1CCCC1,1.542576476,543
Nc1n[nH]cc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,1.475235223,12
c1ccc2[nH]c(C3CCNCC3)nc2c1,1.750354089,2114
CC(=O)NC1(c2ccc(F)cc2)CCN(Cc2ccc(OC3CCCC3)cc2)CC1,1.859738566,1767
CC1CCN([C@H](c2ccc(F)cc2)c2ccc([C@@H](C)C(=O)O)cc2-c2ccc(C(F)(F)F)cc2)CC1,1.596926814,74
CC(C)NC(=O)N1CC[C@H](NC2=Nc3cc(F)ccc3N(CC(F)F)c3ccc(Cl)cc32)C1,1.447158031,685
Cc1cc(NCc2ccnc(N3CCCC3)c2)c2ccccc2n1,1.507451061,1223
Cc1[nH]ncc1-c1nn2c(Cc3ccccc3Cl)nnc2s1,0.621176282,1996
CCC(C)(C)c1ccc(Oc2ccc(NC(=O)CSc3cccc[n+]3[O-])cc2)cc1,-0.346787486,1927
COc1ccc(C(=O)N2CCCC2)cc1NC(=O)c1cc(F)c(F)c(F)c1F,1.642860053,1757
COCc1ccccc1CNc1ccc2nnc(-c3ccccc3)n2n1,0.447158031,578
Cc1nc(CNC2CCN(C(=O)C3CC3)CC2)cs1,1.629409599,1423
NCCOc1cccc(C(F)(F)F)n1,1.337459261,1987
CSc1cccc(-c2ccccc2-c2nnc(C)o2)c1,1.618466492,465
O=C(Nc1ccc(C(=O)O)c(O)c1)c1ccc(NC(=O)c2cccs2)cc1,1.734559822,830
Cc1sc2nc(CN3CCC(C)CC3)nc(N3CCN(c4cnccn4)CC3)c2c1C,1.623145875,395
CC1CCN(C(=O)c2n[nH]c3ccccc23)CC1,1.421932813,548
O=C(O)c1ccccc1-n1cnc(CN2CCCC2)c1,1.588383768,770
Cc1nc(C#N)c(C#N)n1Cc1csc(-c2cccs2)n1,1.508529719,1650
Cc1nc(COc2ccc(F)cc2)sc1C(=O)N1CCC(C)CC1,1.675595056,1195
Cc1cc(C)cc(C(=O)NCCCNc2ncccn2)c1,1.720448737,2168
Cc1ccc(N2CCN(C(=O)c3c(C)nc4sccn34)CC2=O)cc1,1.789510204,1318
COc1ccc(C2=N/C(=C/c3cc4ccccc4n3C(C)=O)C(=O)O2)cc1,0.369215857,1998
CNc1cc(C)nc(-c2ccnc3c2ccn3C)n1,1.465382851,1668
O=C(NCc1cccnc1)c1cnn(-c2ccccc2)c1,1.583198774,546
Cn1cnnc1-c1cccc(NS(=O)(=O)c2ccc(N3CCCC3=O)cc2)c1,1.752816431,1527
N#Cc1cc2c(nc1SCc1cccnc1)CCCCCC2,-0.657577319,1932
CC(=O)NCCCOc1ccc(CN2C[C@H](O)[C@@H](Oc3cccc(C)c3)C2)cc1,1.652052848,918
COc1ccc(CN(C)c2ncncc2Br)cc1O,1.74530906,1774
CCc1nnc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)o1,1.640978057,1624
c1ccc(Oc2cccc(CN(CCN3CCOCC3)Cc3cccnc3)c2)cc1,1.824125834,53
O=C(Cc1ccc(Cl)cc1)NCc1ccncc1,1.712733859,348
COc1cccc(OCCCn2cncc2-c2cc3c(cc2C)n(C)c(=O)n3C)c1,1.743274524,122
CCc1cnc(CN2C(=O)NC3(CCC3)C2=O)o1,1.510142699,1088
O=C(C1CCCN(C(=O)N2CCCC2)C1)N1CCc2ccccc2C1,1.758533422,1691
COc1cc(CN(C)C(=O)Nc2cccc(C)c2C)ccc1O,1.714497409,1685
CCC(=O)N1CCCc2cc(C(O)CN3CCN(c4ccc(OC)cc4)CC3)ccc21,1.84540814,1309
O=C(O)CCn1c2ccccc2c2ccccc21,1.716086854,615
O=C(CC1CCCC1)NCc1ccncc1,1.763278211,1977
CN(Cc1cnn(C)c1)C(=O)c1ccccc1-c1ccccc1C#N,1.606703741,821
c1ccc(Cc2ccccc2-c2nnc(-c3cccnc3)o2)cc1,-0.657577319,1805
CN(Cc1n[nH]c2c1CCCC2)c1nccnc1C#N,1.311753861,326
N#Cc1ccc(OCc2nnc(S)n2-c2ccccc2)cc1,1.659821158,2133
O=c1c(-n2ccnn2)c[nH]n1-c1cc(N2CCOCC2)ncn1,1.487138375,982
O=C1Oc2nc3cc4c(cc3cc2CN1CCN1CCOCC1)OCO4,0.982271233,414
CC(Oc1ccc(Cl)cc1)C(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.461648568,1653
O=C(NCc1ccc(-n2cncn2)nc1)c1csc2c1CCCC2,0.72427587,266
CCOc1nc(-c2ccc(Cl)c(Cl)c2)n(-c2cccc(NC(=O)c3ccc(F)cc3)c2)n1,-0.602059991,1816
Cc1nc2ccc(C(=O)NCCCN3Cc4ccccc4C3)cc2[nH]1,1.719579858,2037
Cc1ccc(C)c(S(=O)(=O)N2CCCN(CCn3cccn3)CC2)c1,1.483872454,853
Cn1nc(C2CCNCC2)c2cccnc21,1.727134424,1422
O=C(Nc1cccc(-c2cnco2)c1)C1(c2cccc(F)c2)CCOCC1,1.626032248,761
OCCn1cc(-c2ccc3c(c2)CC/C3=N\O)c(-c2ccncc2)n1,1.136720567,1219
CC(C)c1cc(NC(=O)Cn2nc(-c3ccccc3)ccc2=O)[nH]n1,0.813580989,1957
CC(C)c1nc(O)c2nnn(C[C@@H]3CCCN(C(=O)C(C)(C)C)C3)c2n1,1.64246452,943
N#Cc1ccc(N2CCc3c(ncn3C3CC3)C2)nc1,1.658202253,542
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,0.720159303,71
COc1cccc(/C=C2/N=C(c3ccccc3)NC2=O)c1OC,-0.48148606,2022
O=C(NC1CCCC1)N1CCN(c2nccn3nc4c(c23)CCCC4)CC1,1.232487866,669
Cc1sc(-c2ccccn2)nc1-c1ccc(NC(=O)C(C)C)cc1,0.149219113,898
CNCC(=O)Nc1cc(Cl)c(OCCOC)c(Cl)c1,1.941014244,2112
Cc1ccnc(NC(=O)CN(C)C(=O)c2ccc(Cl)cc2)c1,1.80140371,292
C=C(C)COc1cccc(C(=O)NCc2nncn2C2CCCCC2)c1,1.429590802,1172
COc1ccc(OC)c(N/C=C2\C(=O)Oc3ccccc3C2=O)c1,-0.15490196,2035
COc1cc(CNc2nnn[nH]2)cc(Br)c1OCc1ccc(Cl)cc1,0.274157849,372
CN1CCN(CCOc2ccccc2N)CC1,1.580810973,606
O=C(CCNC(=O)c1ccc(OC(F)(F)F)cc1)N[C@@H]1CCCc2ccccc21,0.662757832,62
CSc1ccc(-c2ccc3n(c2=O)C[C@H]2C[C@@H]3CN(C(=O)c3ccncc3)C2)cc1,1.574031268,958
O=C(COc1ccc2ccc(=O)oc2c1)Nc1cccc(COCc2ccco2)c1,1.329397879,1660
C=CC(=O)N1CCC[C@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,1.75089392,19
Cc1nc(NC(c2nccn2C)C2CC2)c2sccc2n1,1.710117365,320
CN(Cc1ccncc1)Cc1cc2ccccc2nc1O,1.686546899,535
Cc1nc2ccc(C(=O)NCCCc3ccc(F)cc3)cc2[nH]1,1.680335513,1756
CCC(=O)N1CCCC(C(=O)N2CCc3c(Cl)cc(Cl)cc3C2C)C1,1.738780558,1688
Cc1nn(C)c(C)c1CCC(=O)N1CCCc2ncccc21,1.733999287,378
Cc1ccc2[nH]c(C3CCN(C)CC3)nc2c1,1.757851344,1359
CN(C)C(=O)OCCN1CCC(c2c[nH]c3ncccc23)CC1,1.698535493,951
Cc1nc2ccccc2c(N)c1C(=O)/C=C/c1ccccc1,1.617105231,602
Fc1ccccc1-c1c[nH]nc1C1CCCN1Cc1ccc2ncccc2c1,1.465382851,26
O=C(c1cc(-c2cccc(Cl)c2)on1)N1CCC(n2cccc2)CC1,1.019946682,466
NC(=O)C1CCN(C(=O)CCc2ccc(Cl)cc2)CC1,1.678973376,907
COc1cc(F)c(NCC(=O)Nc2ccc(C)cc2)cc1OC,1.678062905,900
O=C1CCC(=O)N1Cc1nc(C23CC4CC(CC(C4)C2)C3)cs1,1.630936119,75
Cc1cc(C)c(S(=O)(=O)Nc2ccc3c(c2)OCO3)c(C)c1-n1cnnn1,1.2509077,1827
COCCc1nc(-c2ccccc2-c2ccccc2)n(CCO)n1,1.421603927,1418
CC(C)(C)c1cc(NC(=O)c2cccc3cn[nH]c23)[nH]n1,0.250420002,184
O=C(Nc1ccccc1)Nc1ccc(OC(F)(F)F)cc1,-0.096910013,1832
CN(CC(=O)NC1(C#N)CCCCC1)c1cccc(C#N)c1,1.306853749,204
O=C(CCCc1ccc(F)cc1)N1CCN(c2ccccc2)C(=O)C1,1.692053365,657
N#Cc1c(N)nc(-c2ccccc2)nc1C(F)(F)F,-0.721246399,1988
Cn1ccnc1CN(C(=O)c1[nH]c2ccccc2c1Cl)C1CC1,1.794348604,1278
O=C(Nc1nc2c(s1)COc1ccccc1-2)c1cnc(Cl)c(Cl)c1,0.568201724,76
O=C(NC1=NS(=O)(=O)c2ccccc21)c1cc(-c2ccc(F)cc2)no1,1.501880494,1081
COc1ccc(N2CCCN(CC3CCN(C(=O)C4CC4)CC3)CC2)cc1,1.775974331,1113
CCCc1nc2nc(C)c(NS(=O)(=O)c3ccc(C4CCCCC4)cc3)c(O)n2n1,1.64246452,1781
O=C(Nc1nc2cc(C(F)(F)F)cc(NC3CC3)n2n1)c1cccnc1,0.041392685,78
Cc1csc(CCNc2ncccc2C#N)n1,1.505963518,1563
CC(=O)N1c2ccccc2C[C@H]1C(=O)O,1.525951341,1768
CCCCOc1ccccc1-c1cc(C(=O)NCc2ccccc2C)[nH]n1,-0.585026652,1793
Cc1ccc2c(CC(=O)N(C)CC(N)=O)coc2c1C,1.542949849,2084
Cc1nccc(-c2cccc(NCc3cc(C)on3)c2)n1,1.668385917,1077
CCOc1cc(CNc2ccc(N3CCOCC3)c(C(=O)O)c2)cc(Cl)c1OC,1.356599436,1699
Cc1ccc(Cn2nccc2NC(=O)c2ccncc2)o1,1.525951341,218
Cc1cc(CNc2cc(C(=O)N(C)C)ccn2)sc1Br,1.674861141,1093
Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1,-0.15490196,1967
O=C(CCc1ccccc1)N1CCC(c2cccc(Cc3ccc(F)cc3)n2)CC1,0.653212514,384
Cc1cc(C)c(C#N)c(N2CCN(CC(=O)Nc3ccccc3Cl)CC2)n1,0.037426498,294
Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)COc3ccccc3F)C2)n1,1.745465169,796
O=C(Nc1nc2ccccc2[nH]1)c1ccc(-c2ccccc2)cc1,-0.301029996,1941
Cc1cnn(C2CN(CC3(O)CCCCC3)C2)c1,1.5132176,1089
N#CCN(C(=O)c1cn(-c2ccc(Br)cc2)cn1)C1CC1,1.814913181,1350
NC(=O)C1(CCCc2ccccn2)CCNCC1,1.587486465,1603
Cc1noc(C2CCN(CC(N)=O)CC2)n1,1.48784512,1676
Cc1ccc2nc(C)c(C(=O)NOCc3ccccc3)cc2c1,1.304490528,597
O=C(Nc1nc2ccccc2[nH]1)c1cccnc1,-0.698970004,2127
O=C(Nc1nc(-c2ccccn2)cs1)c1ccc(F)cc1Cl,0.712649702,1341
Brc1cnc2ccccc2c1,-0.033858267,1948
CCc1nnc(NC(=O)Cc2c(C)noc2C)s1,1.649237472,663
Cn1ncc2c(N3CCN(c4ccc(Cl)c(Cl)c4)CC3)ncnc21,-0.886056648,2161
O=C(NCC1(c2ccc(F)cc2)CCOCC1)c1ccccn1,1.69862243,107
COc1ccc(CCNCc2ccc(-c3ccccc3)o2)cc1OC,1.870813424,119
Clc1ccc2c(Oc3cccnc3)ncnc2c1,1.5984622,196
O=C1N=C2C=CC=CN2C12Cc1ccccc1C2,1.572871602,930
Cc1cc(=O)n(C)c2cc(N3C(=O)CC[C@H](NS(=O)(=O)CC(C)C)[C@H]3c3ccc(Cl)cc3)ccc12,1.64738297,1175
CN(Cc1ccc(-c2ccc(Br)cc2)o1)C(=O)c1cnn(C)c1,0.742725131,1746
Cc1c(C(=O)NCc2cnc(N(C)C)n2C)sc2ccccc12,1.707570176,1512
CCN1CCC(n2cc(CNc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)nn2)CC1,0.644438589,1146
O=C(O)c1ccccc1-c1ccc(CN2CCCCC2)cc1,1.963410016,1021
c1ccc(-c2noc(NC3CC3)n2)cc1,1.451786436,104
N#Cc1nncn1CC(=O)Nc1ccc2ccccc2c1,1.357172258,2036
COc1cc2c(cc1OC)CN(CN1C(=O)c3cccc4cccc1c34)CC2,1.727703884,1607
Cc1ccc(-c2cc(NC(=O)CN3CCOCC3)on2)cc1,1.717004407,315
COC1CCN(C(=O)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC1,1.853576544,765
N#Cc1ccc(Cn2cncn2)c(F)c1,1.42373725,1010
O=c1c2cc(OCc3ccc(Cl)cc3)ccc2nc2n1CCCCC2,-0.420216403,1883
COc1cccc(CC(=O)Nc2ccc3nc(C)sc3c2)c1,1.718833718,771
N#Cc1ccc(COc2ccccc2C#N)cc1,0.23299611,2061
Cc1cnn(Cc2cc(F)ccc2F)c1N,1.615318657,1698
O=C(Nc1cc(Cl)ccc1Cl)c1cccc(N2CCCC2=O)c1,1.541953474,1770
Cc1cc(C(=O)Nc2cccc3ncccc23)on1,1.656768779,159
Clc1snnc1CN1CCCN(c2nc3ccccc3[nH]2)CC1,1.44963265,289
Cc1cc(N(C)C)nc(-n2cnc(C#N)n2)n1,1.36660971,1263
Cc1cc(C)nc(-n2nc(C)c(CC(=O)NC3CCCCCC3)c2C)n1,1.737192643,1476
COc1cc(CN2CCC(c3ccnc(C)n3)CC2)ccc1F,1.851441815,506
O=C(NC[C@H]1CCN(c2ccccc2)C1)N1CCc2sccc2C1,1.226599905,902
O=C(NC1CC1)c1cccc2cccnc12,1.528788192,1417
O=C1CNC(=O)N1CCCN1CCc2sccc2C1,1.708930536,274
CN1CCN(C(=O)C2(NC(=O)c3ccc(C(F)(F)F)cc3)CCCC2)CC1,1.88149878,844
COc1cc2ncn(-c3cc(OCc4ccccc4S(C)(=O)=O)c(C#N)s3)c2cc1OC,-0.522878745,1821
N#CN1CCC[C@H](n2nc(-c3ccc(Oc4ccc(F)cc4F)cc3)c(C(N)=O)c2N)C1,1.555094449,87
CC(C)(C)NC(=O)c1cnc(-c2ccc(Cl)s2)s1,0.041392685,1491
Cc1ccc(C2(O)CCN(Cc3cn(C)c4ccc(F)cc34)CC2)cc1,1.696181587,1456
CN1CCc2nc(NC(=O)c3ccc(Cl)s3)sc2C1,1.688419822,1213
Cc1cccc(CNc2cccc3c2CCN(S(C)(=O)=O)C3)c1,-0.455931956,1913
COC(=O)c1c(C)[nH]c(C(=O)N(C)Cc2ccc(OC)c(F)c2)c1C,1.674585602,124
CC(=O)N1CCCC(C(=O)N2CCc3c(cccc3C(C)C)C2)C1,1.739967697,1694
C#CCN1CCC[C@H]1C(=O)Nc1cnn(-c2ncccn2)c1,1.653983907,1008
NC(=O)c1cnc(NC2CC2)nc1CCNC(=O)C1(c2cccc(F)c2)CCOCC1,1.888123307,1201
CSc1ccc(CN(CCO)C(=O)CCc2cccc(F)c2)cc1,1.463146137,1542
CCCn1c(=O)n(Cc2ccc(C#N)cc2F)c2ccccc21,1.168497484,1067
CC(C)(C)c1nc(Cn2nnc3ccccc3c2=O)no1,1.5402043,921
Cc1cc(-c2nnc3ccc4ccccc4n23)n(C)n1,1.23299611,400
O=C(CC1CCNCC1)NCCc1ccccc1F,1.767081621,213
Nc1nc(N)c2c(Cl)c(Br)ccc2n1,1.391111614,1266
O=S(=O)(Nc1cccc(-c2nc3ccccc3[nH]2)c1)c1ccc(Cl)cc1,0.689308859,370
c1ccc2nc(N3CCC(c4nc5ccccc5[nH]4)CC3)cnc2c1,0.380211242,1999
c1ccc(Cc2cccc3cc4c(nc23)OCCNC4)cc1,1.679609572,1641
O=C(c1ccc(F)cc1)N1Cc2nc[nH]c2C[C@H]1c1nc(-c2ccc(Cl)cc2)no1,1.305351369,1672
COc1ccc(CN2CCC(c3nc(C(C)C)no3)CC2)c(F)c1,1.67329744,146
N#C/C(=C\c1cnn(Cc2ccccc2)c1)c1nc2cc(Cl)ccc2c(=O)[nH]1,-0.769551079,1808
