SMILES,LOG HLM_CLint (mL/min/kg),uidx
O=C(CCNc1ncccn1)N1CCc2ccccc2C1,1.394083776,729
CCc1csc(NC(=O)c2ccc3c(c2)nc(C)n3C)n1,1.530212509,1670
Cc1cc(C(=O)N2CCOC(C)(C)C2)cc(C)c1OCc1cccnc1,2.430729553,875
Cc1cccc(C)c1OCCn1nnnc1C,0.675686709,2634
N#CCCN(C(=O)c1cccs1)C12CC3CC(CC(C3)C1)C2,2.417627779,1219
COc1ccc(CCn2c(C3CC3)n[nH]c2=O)cc1,0.745387121,807
Nc1ncccc1OCc1cccc(Cl)c1,2.196236999,2721
Cn1c(=O)n(Cc2cccc(OC(F)F)c2)c2cnccc21,1.017033339,465
CN1C(=O)N(CC(=O)Nc2ccccc2-c2ccccc2)C(=O)C1(C)C,1.330088946,579
O=C(Nc1cccnc1)c1ccccc1Cc1ccccc1,1.53058386,1517
CC(C)[C@H]1C(=O)N[C@H](CO)Cc2cc(NC(=O)/C=C/C=C/c3ccc(C(F)(F)F)cc3)ccc2N1C,2.696159732,1908
COCC(=O)N1CCC(Cc2ccccc2-c2cccc(F)c2)(C(=O)NC(C)C)CC1,2.172170757,100
CC(C)CCNC(=O)CSc1nc2ccccc2[nH]1,2.056447458,2513
N#CC1(C(=O)N2CCN(Cc3ccccn3)CC2)CCCCC1,1.030680664,468
CN1CCc2nc(C(=O)N[C@H]3C[C@@H](C(=O)N(C)C)CC[C@@H]3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1,0.675686709,2356
CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,1.176178109,1505
CC(C)c1ccc2occ(CC(=O)O)c2c1,0.675686709,2774
N#CC1(C(=O)NCC2(C3CC3)CC2)CCCCC1,1.27567983,2460
NC(=O)CN1CCC(COc2ccccc2C(F)(F)F)CC1,1.110252917,1999
O=C(NCCCn1ccnc1)N1CC2(CCCC2)c2ccccc21,1.838042695,1644
Cc1nc2ccc(C(=O)NCCCc3ccc(F)cc3)cc2[nH]1,0.903632516,1831
CCOC1CCN(C(=O)Cn2c(=O)[nH]c3ccccc32)CC1,0.675686709,1311
CC1(c2nnc(-c3ccc4c(c3)OCCO4)o2)CCOCC1,1.125416198,1598
Cc1cc(C(F)(F)F)nc(CCNC(=O)N(C)Cc2c(C)noc2C)n1,2.235629434,1920
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccoc23)c1,1.209407768,79
Cc1cc(CCCC(=O)NC[C@H]2CC[C@H](c3ccc(C(N)=O)c(C)n3)CC2)ccc1F,2.329509744,841
Cc1ccc2c(C(=O)N(C)C)cc(-c3cnc(C(C)C)nc3)nc2c1C,1.222742476,545
Cc1nnnn1CCN(C)c1ccccc1,0.944482672,1534
CC(=O)N1CCN(Cc2nc(O)cc(C(F)(F)F)n2)C(C)(C)C1,0.675686709,2026
COc1ncccc1C(=O)Nc1nc(C)nn1C,0.675686709,2162
COc1c(N)ncnc1N1CCCC(C)(C)CC1,1.5704145,1135
CC1CC(N)CCN1C(=O)c1cc(N2CCNC2=O)c(F)cc1F,0.675686709,3081
Cc1nc(-c2cnn(C)c2-c2ccc(C(F)(F)F)cn2)c2c(N3CCC3)ncnn12,1.735023717,1426
N#Cc1cc(CN2CCC(Nc3ncnc4sc(Cl)cc34)CC2)ccc1F,2.089389301,2353
C=C(C)COc1ccc(C(=O)NCCc2cn3ccccc3n2)cc1,2.062852629,1677
O=C(c1ccccc1N1CCOCC1)N(Cc1ccccn1)C1CCCCC1,2.995822033,2186
O=C(c1ccc(Oc2ccccc2)cc1Cl)c1c[nH]c2ncnc(N[C@@H]3CC[C@@H](CO)OC3)c12,0.675686709,28
NC(=O)CC1CCN(c2ncccn2)CC1,0.675686709,1370
Clc1ccc2c(NCCN3CCOCC3)ncnc2c1,1.066661302,2066
COc1ccc(-c2cccc(C3CCCN(C(=O)C4CCCC4)C3)n2)cc1,2.243283666,1616
Cc1nc(CNC(=O)c2ccc(F)c(C)c2)no1,0.675686709,2936
COC(=O)CCCNC(=O)CN1CCC(C(=O)c2ccc(C)cc2C)CC1,2.809258634,2023
CC(=O)NC1(C(=O)N2CCCN(c3cccnn3)CC2)CCCCC1,0.888123307,1083
Cc1cc(-c2nnc3ccc4ccccc4n23)n(C)n1,0.675686709,477
CCC[C@@H]1C[C@@H](C(=O)N[C@H]([C@@H](C)O)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@@H]2O)N(C)C1,1.123721006,2047
CN1CCC(CNC(=O)c2ncoc2-c2ccc(F)cc2)CC1,0.675686709,2414
Cc1cccc2ncn(CCc3ncc[nH]3)c(=O)c12,0.675686709,2218
Cc1nccn1CCNC(=O)C(C)(C)C,0.675686709,442
COc1ncccc1CNc1ncnc2c1cnn2C,0.675686709,1584
CC(C)n1cc(CN2CCC(c3nc(N(C)C)no3)CC2)cn1,0.675686709,2267
Cc1ccc(-c2ccc(-c3nccn3CCCn3cnnc3)o2)cc1,1.196037941,462
CCCc1cc(N2CCc3c(nc(C(C)C)n3C)C2)n2ncnc2n1,1.155244917,792
Cc1ccc(O)c(CN2CCC(c3nc4ccccc4o3)CC2)n1,1.346704962,2347
COc1cc2ncnc(Nc3cccc(O)c3)c2cc1OC,1.342679234,130
O=C1CN(C(=O)c2ccc(Cl)cn2)CCN1CCc1ccccc1,0.860517677,2585
CC(=O)N1CCC(CNc2nccc3cccnc23)CC1,0.675686709,2428
N#CCNC(=O)c1ccc(C#N)c(Cl)c1,0.675686709,2998
O=C(C1CCCN(c2cnccn2)C1)N1CCc2ccccc2C1,2.43650295,1765
O=C(CCc1nnc(-c2ccsc2)o1)N1CCCc2cc(F)c(F)cc21,2.032457583,452
O=C(Nc1ccccc1)Nc1ccccc1,1.204391332,1737
O=C(c1ccc(F)c(F)c1)N1CCN(C(=O)c2nc(Cl)ccc2Cl)CC1,0.675686709,1054
OCc1cnnn1-c1cncc(Cl)n1,0.675686709,2392
O=C(Nc1cnc2ccccc2n1)c1ccncc1,0.82445127,2369
Cc1nc(C)c(C(=O)NCc2ncoc2C)s1,0.675686709,2781
Cc1nccn1-c1ccc(F)cc1CNC(=O)C(C)C,0.92319219,722
O=C(Cc1cccs1)NCc1ccccc1F,1.319647288,1488
CCOCCC(=O)N1CCC2(CCCN(C)CC2)CC1,0.675686709,2630
c1ccc(-c2noc(NC3CC3)n2)cc1,1.920138986,181
CN(Cc1c(F)cccc1Cl)C(=O)C1(C#N)CCCC1,2.045835222,1692
Cc1cnn(C2CN(CC3(O)CCCCC3)C2)c1,1.738312727,1166
CC(C)(C)c1cc(NS(=O)(=O)c2cccc(F)c2)cc(C(C)(C)C)c1,1.000859761,2794
O=C1N[C@@H]2CCN(C(=O)c3ccc(-c4ccccc4)cc3)[C@@H]2C(=O)N1c1ccc(F)cc1,0.675686709,1316
Cc1nc(Cc2ccccc2)sc1C(=O)Nc1cccc(-c2ccn[nH]2)c1,1.482273157,2231
C[C@@H](CN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1)NC(=O)c1ccc2ccccc2c1,2.018920918,1736
Cc1cc(C(=O)N(C)Cc2ccsc2)no1,1.042575512,598
c1cnc(-n2cccn2)c(CNC2CCCC2)c1,0.675686709,1043
O=C(CN1CCCC(c2ccc3cn[nH]c3n2)C1)N1CCCC1,0.960280464,313
CCN1CCN(C(=O)CNc2ncnc3onc(C)c23)CC1,0.675686709,2077
CC(C)c1cnc(COc2ccc(Br)nc2)o1,1.863370451,1222
CN(C)Cc1ccc(-c2ccccc2C(=O)O)cc1,0.675686709,1672
CCOCC(=O)Nc1cccc(CN2CCCC2)c1,1.177478783,2471
CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c(N[C@H]4CC[C@H](OC(=O)CN)CC4)c3)c2C1,2.309964529,2698
OCCC1(CNc2ncc(Br)cn2)CC1,0.936815231,2516
c1ccc(-c2noc(C3CCNCC3)n2)nc1,0.675686709,2778
CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,0.880813592,2847
Cc1cc(-n2nc(C)cc2N)nc(C)n1,1.770380657,2993
COc1ccc2nc(C)nc(N3CC(CO)C3)c2c1,0.720985744,1371
Cc1cccc(OCCCNc2cc(Cn3c(C)nc4ccccc43)nc(N)n2)c1,2.728081755,1601
CC(=O)N1CCC(c2ccccn2)CC1,0.675686709,672
Cc1cc(NC(=O)CN(C)CCOc2ccccc2)on1,2.220748592,2194
Cc1ccccc1CNC(=O)c1ccc(-n2ccnc2)nc1,0.675686709,232
Cc1cnc(Cl)nc1-c1ccc(N(Cc2ccc(CNC(=O)C(F)F)cc2)C(=O)c2ccc(O)cc2O)cc1,1.616454508,1250
Cc1ccc(=O)n(CC2(O)CCN(Cc3cccs3)CC2)n1,0.675686709,2408
CCN(CC)C(=O)N1CCCN(C(=O)N(CC)CC)CC1,1.835956773,1361
Cc1cc(C(=O)NC2CCN(c3ncnc4sc(C)c(C)c34)CC2)on1,1.636888907,1667
COc1ccc(-c2nc(CC(N)=O)sc2C)cc1.Cl,2.220395778,718
COc1cccc(-c2nc(C(=O)O)cs2)c1OC,0.675686709,588
OC1(c2cccnc2F)CCN(Cc2ccc(-c3ccc(F)cc3)o2)CC1,1.275334393,2579
Cc1sc(-c2ccccn2)nc1-c1ccc(NC(=O)C(C)C)cc1,1.188168859,975
Cc1c(C(=O)Nc2cnccn2)cccc1-c1ccccn1,0.675686709,2978
COCCc1noc(CN(C)C(=O)c2ccc3c(c2)CCC3)n1,1.018742096,2632
Cc1noc(-c2ccccc2C(=O)O)n1,0.675686709,1738
CCc1cnc(CNC(=O)N2CCC(n3cncn3)CC2)s1,0.675686709,1197
COc1cccc(CNc2ncc(-c3ccccc3)n2C)c1,2.972102356,677
CCCN1CCCN(C(=O)c2nc3ccccc3[nH]2)CC1,1.283640389,1673
Cc1n[nH]c(C)c1Cc1ccc(NCCC(C)C)cc1,0.675686709,1010
CCOc1ccccc1C(=O)N1CCC(c2nc(-c3ccc(OC)cc3)c(C(N)=O)[nH]2)CC1,2.017467417,1315
CNC(=O)c1ccc(N2CCCc3cc(OC)ccc3C2)nn1,1.073168262,2075
N#Cc1cccc(-c2ccc3[nH]ccc3c2)n1,2.475201781,915
c1sc(NCC2CCCO2)nc1C12CC3CC(CC(C3)C1)C2,1.65965003,3082
Cc1nc(C(C)C)sc1C(=O)Nc1nc(C(C)(C)C)cs1,1.444481995,345
CC(=O)Nc1cnn(CC2CCN(C)CC2)c1,0.675686709,1251
O=C1CCCN1CCc1nc(-c2ccc3[nH]c(=O)oc3c2)cs1,0.675686709,264
Cc1nn(C)c2ncc(CNc3ccon3)cc12,0.675686709,2604
C=C(C)COc1cccc(C(=O)NCc2nncn2C2CCCCC2)c1,2.199618068,1249
Cc1cc(C(=O)N(C)Cc2ccc(Br)cc2)no1,1.967599452,229
Cc1oc2ncnc(NCc3cc(F)cc4c3OCOC4)c2c1C,2.1041353,2109
Cc1ccc2c(c1)C(=O)CC1(CCN(C(=O)c3ccc4nc(C)cc(O)c4c3)CC1)O2,1.264274615,1524
c1ccc(-c2nc(CSc3ccc(-n4cccn4)nn3)cs2)cc1,1.875755579,1968
Nc1nc(CN2CCN(c3ccc(F)cc3)CC2)cs1,0.675686709,1287
Cc1ccc(-n2cc[nH]c(=O)c2=O)cc1,0.675686709,1511
Cc1nc(CC2CCN(S(=O)(=O)c3c(C)noc3C)CC2)cc(NC2CCCC2)n1,2.395766581,1030
Cn1ccnc1CCNC(=O)c1cccc2cccnc12,1.058843415,453
Cc1cc(C)nc(N(C)CC(=O)NC2CC2)n1,0.675686709,235
O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,1.164293359,1216
COc1cc(F)ccc1-c1ncccc1NC(=O)C(C)C,0.675686709,510
COc1ccccc1C(=O)/C=C/c1ccccc1C(F)(F)F,2.507164767,2840
CON(C)C(=O)CCc1c(C)nn(C)c1C,0.675686709,911
CN1CCN(S(=O)(=O)c2ccc(C(F)(F)F)nc2)C(C)(C)C1,1.625353614,2237
O=c1c2sccc2nc2n1CCN(Cc1ccc(F)cc1F)CC2,1.762903529,2322
Cn1ccc(CN2CCC(c3cnccn3)CC2)n1,0.675686709,721
O=C(CCn1cncn1)N(CC#Cc1ccccc1)C1CCCC1,2.419345987,1265
CCOCCNC(=O)c1cccc(-c2cc(F)ccc2OC)c1,2.115364175,2107
CC(=O)N1CCCN(C(=O)Cc2csc(C(C)C)n2)CC1,0.675686709,1607
CCn1nccc1-c1cc(CC2CCNCC2)ncn1,0.675686709,1378
COCc1nc(-c2cc(F)ccc2F)c(C)s1,2.124037727,946
O=C1NCCN(C(=O)c2ccncc2)C1c1ccccc1Cl,0.675686709,59
Cc1cccn(Cc2cccnc2)c1=O,0.675686709,939
Cc1ccc(C(=O)N(C)Cc2ccccn2)c(O)c1,0.675686709,3030
Cc1nc(C)c(CNc2cnn(-c3ccccc3)c2)s1,1.152013,1512
O=C(Nc1cccc(-c2cnco2)c1)C1(c2cccc(F)c2)CCOCC1,1.818252294,838
Clc1ccc(CSc2nc(-c3ccccc3)cs2)cn1,2.344101337,3018
Cc1ccc(F)cc1CNc1cc(C(=O)N(C)C)ccn1,1.046104787,630
Cn1c(SCOCc2ccccc2)nnc1C1CC1,1.433625845,2405
Cc1nc(-c2ccccc2)c(C(=O)Nc2ccc(Cl)c(Cl)c2)s1,1.950506026,2564
Cc1csc2nc3n(c(=O)c12)CCNCC3,0.893539844,2344
CCN1CCc2ncnc(N(C)Cc3ccc4c(c3)OCCO4)c2C1,2.057434063,1420
Cc1cc2nc(Sc3nnc(C)n3C)c3ccccc3n2n1,0.675686709,2154
C[C@H]1CN(C2COC2)CCN1c1ccc(Nc2cc(-c3ccnc(N4CCn5c(cc6c5CC(C)(C)C6)C4=O)c3CO)cn(C)c2=O)nc1,1.169292275,155
CC(C)(C)c1cc(C(=O)CSc2nncn2-c2ccccc2)cc(C(C)(C)C)c1O,1.200689847,2908
Cc1cc(F)ccc1-c1nc(CCn2c(C)nc3ccccc32)no1,2.600096893,2601
O=C(CC[C@@H]1CCCN2CCCC[C@H]12)NCc1ncc(Cl)cn1,0.675686709,1929
CCc1cc(N2CCOCC2)nc(C2CCN(C(=O)C3CC3)CC2)n1,1.064532861,2158
O=c1[nH]c2ccccc2n1C1CCN(Cc2nc(-c3cccs3)no2)CC1,1.056828653,3007
c1ccc(-c2n[nH]c(C3CCN(c4cnc5ccccc5n4)CC3)n2)cc1,1.02796086,715
O=c1c2cccnc2ncn1[C@H]1CCN(Cc2ccccc2)C1,0.675686709,2253
Cc1noc(C)c1CC(=O)N1CCc2[nH]c3ccc(Br)cc3c2C1,2.220850463,1497
CCN(CC)CCCNc1ncc(-c2cc(C)no2)c(-c2ccco2)n1,0.710202015,1294
CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1,1.75665132,1674
CC1(c2nnc(-c3cc(-c4ccccc4)n[nH]3)o2)CCOCC1,1.129883155,820
CCOc1ccc2nc3c(cc2c1)CN(CCOC)C(=O)O3,1.080626487,2920
COc1cccc(Cc2cnc(N)s2)c1,1.250639534,2187
Cc1cc(NC(=O)C2CCOCC2)sn1,0.675686709,289
Cc1cc(N2CCN(CC3CCN(C(=O)CC(C)C)CC3)CC2)n[nH]1,0.865932668,2407
COc1ccc(CCC(=O)N2CCCNCC2)cc1,0.675686709,188
CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@H](O)[C@@H]1O,2.289894278,2779
CCCn1ncc2[nH]c(C3CCCCC3)nc21,1.2999429,1384
O=C(Nc1ccc(C(=O)O)c(O)c1)c1ccc(NC(=O)c2cccs2)cc1,0.675686709,907
C#CCN1CCN(C(=O)CCS(C)(=O)=O)CC1,0.675686709,1776
NC(=O)c1cnc(N2CCc3[nH]nc(C(F)(F)F)c3C2)c(Cl)c1,0.675686709,3079
CCc1nnc(Sc2nc3cc(C)nn3c3ccccc23)[nH]1,1.136530324,2439
COc1cccc(CN2CCN(C(=O)Cc3ccc(C)cc3)[C@@H](C)C2)c1,2.361973237,1214
C[C@]1(O)CN(C(=O)Cn2cnc3ccccc32)CC[C@@H]1Oc1ccccc1,0.74390155,2100
OC[C@H](Nc1cncc(-c2ccc3[nH]ncc3n2)c1)c1ccccc1,0.991226076,63
O=C([C@@H]1CCCN1C(=O)NC(c1ccccc1)c1ccccc1)N1CCCCC1,2.311514403,2642
Cc1nn(C)c(C)c1CCC(=O)N1CCN(C)Cc2ccccc21,1.870626263,1417
CC(C)(C)n1ncc(OCc2ccc(OCCOCCO)nc2)c(Cl)c1=O,0.913336926,332
Cc1cc(OCCCS(C)(=O)=O)cc(C)c1-c1cccc(COc2ccc3c(c2)OC[C@@H]3CC(=O)O)c1,0.753812784,2209
CCc1nc2ccccc2n1CC(=O)Nc1ncc(C)s1,0.931152639,1191
Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCCN3C(=O)c2cccs2)cc1C,2.56071162,2707
CC1(C)[C@H]2CC=C(CN3CCC4(CCC(=O)N4)CC3)[C@@H]1C2,0.675686709,1916
Cc1ccc(C(=O)Nc2ccccc2C(C)(C)C)cn1,0.675686709,1117
NC(=O)CCCSc1nc(N)nc(-c2c(Cl)cc3c4c(cccc24)COC3)n1,1.615466064,2487
CN(C(=O)c1cncc(F)c1)c1cccc2ncccc12,1.346450778,1023
CC(C)(CNc1cnn(CCO)c1)c1ccccc1,0.92417587,2906
COc1ccc(-c2ccc(Cn3nc(C)cc3C)cn2)cc1,1.374455052,2546
O=C(Nc1cccnc1)c1ccnc(NC(=O)C2CC2)c1,0.675686709,27
C=CCn1cc(CNCc2csc3ccc(Cl)cc23)c(C)n1,2.540827314,1676
O=C(Nc1ccncc1)[C@H]1CCCN(S(=O)(=O)c2ccc(Cl)cc2)C1,1.346685415,2340
COc1c(C)cnc(Cn2cnc3c(Cl)nc(N)nc32)c1C,0.927195258,2850
Cc1ccccc1-c1cc(N)n(Cc2ccccc2)n1,1.52167408,2937
c1cc(CC2CCNCC2)c2cccnc2c1,0.675686709,1679
CN1C(=O)COc2cc(NC(=O)C3CC=CC3)ccc21,0.675686709,2802
CCCC(=O)Nc1cnc(N2CCN(C)CC2)nc1,0.675686709,1120
Cc1cc(C)cc(C(=O)Nc2c(C#N)cnn2C)c1,1.435939875,1522
O=c1[nH]c2ccccc2n1C1CCN(Cc2nnsc2Cl)CC1,1.841709768,708
CCCCc1c(C)[nH]c2nc(N(Cc3cccs3)C(C)=O)nn2c1=O,1.137733795,1017
CCc1nc(NC(=O)c2ccccc2F)sc1C,1.414455226,1095
Cc1nnc(NCCc2ccc3c(c2)OCO3)c(C#N)c1C,1.7170544,176
CSc1ccccc1NC(=O)CN1CCCC(c2nc3ccccc3o2)C1,3.047450887,1770
CCc1noc(C2CCC(NCC3CCC(F)(F)CC3)CC2)n1,1.735774498,435
CC(C)c1nc(O)c2nnn(C[C@@H]3CCCN(Cc4cccs4)C3)c2n1,1.506505032,496
COc1ccc(-c2cccc(C3CCCN(CC(=O)Nc4ccccn4)C3)n2)cc1,2.118449915,263
Cc1nccc(-c2cccc(NCC(=O)N3CCCCCCC3)c2)n1,2.479295959,1302
CC(C)c1ccc(-c2cc3c(=O)n(CCC(=O)NCCN(C)C)ccn3n2)cc1,2.259189974,1151
Cn1cnc2ncn(Cc3nc(CCc4ccc(Cl)cc4)no3)c(=O)c21,1.254403046,2244
O=C(NCc1ccccn1)c1ccc(F)cc1Cl,0.675686709,1147
Cc1cccc(C)c1OCC(=O)N(C)[C@@H]1CCC[C@@H](O)[C@@H]1O,0.986278956,2227
COC1(c2nc(Cc3ccccc3)no2)CCN(Cc2cnc(C)o2)CC1,1.256332818,2221
CC(C)N1CCN(CCCSc2ccccn2)CC1,2.10818942,2171
c1ccc(-c2noc(NCC3CCC3)n2)cc1,2.075900822,714
CSCC[C@@H](CO)n1ccnc1-c1oc2ccccc2c1C,2.22299984,634
Cc1cc(C(=O)N(C)CC2CCN(CCO)CC2)cc(C)n1,0.898999271,2421
COC(=O)C1=NOC2(CCN(CCC(C)(C)C)CC2)C1,2.159209144,2598
CNc1nc(C2CCNCC2)nc2c1CN(C)CC2,0.978134847,1664
Cc1nsc(NCc2cncs2)n1,0.675686709,2019
O=C(NCCN1C(=O)CSC1=O)c1cc(Cl)c2c(c1)OCO2,1.114210528,513
COC(=O)CC1=NN(c2ccc(OC)cc2)C(=O)/C1=C(/C)NCc1ccc(OC)cc1,2.43432774,420
CN(C)CC(C)(C)CNc1cn[nH]c(=O)c1Br,0.931254406,2383
COc1cn(-c2ccc(-n3cccn3)cc2F)nc(-c2ccnn2-c2ccccc2)c1=O,0.675686709,2362
N=c1ccn2c(n1)O[C@@H]1[C@@H](O)[C@@H](CO)O[C@H]12,0.675686709,3045
COc1c(C)cnc(CN(C)S(N)(=O)=O)c1C,0.675686709,596
CC(=O)Nc1cc(CCC2CCNCC2)ccn1,0.675686709,1057
CN(C)c1nc(CN2CCOCC2)nc2scc(-c3cccs3)c12,2.216862327,1515
Cc1ccc(C)c(OCCN(C)C(=O)c2ccc3c(c2)nnn3C)c1,1.774458569,1188
Cc1ccnc(N2CC(O)(c3ccc(F)cc3)C2)c1C#N,1.995959697,2534
O=C(Nc1ccccc1)N1CCCc2cnc(N3CCOCC3)nc21,0.675686709,1618
Cc1cccc(-c2ncc(CNCc3ccccc3-n3cccn3)cn2)c1,2.481132922,411
CN(C)C1CN(c2nc(-c3cnccn3)nc3sc4c(c23)CCCC4)C1,1.966118257,1308
CCCc1cc(N2CCc3c(nc(C4CC4)n3C)C2)n2ncnc2n1,0.983626287,17
CC(C)(C)NC(=O)c1cnc(-c2ccc(Cl)s2)s1,1.619166403,1568
CCOC(=O)c1ccc(N2CCSCC2)nc1,2.613674835,2166
COc1ncc(-c2cccc(N(C)C)c2)c(OC)n1,2.284667557,1814
CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCN(C)CC4)cc3C2)c(O)cc1O,0.675686709,890
Cc1cccc(NC(=O)CSc2nncs2)c1,1.354223723,2416
CCOC(=O)c1cc2ccccc2n1CC(=O)c1ccc(F)cc1,2.878301145,1348
O=c1[nH]c2cnccc2n1Cc1ccccc1,0.675686709,1381
Cc1nn(CCNS(=O)(=O)N2CCCCC2)c(C)c1C,2.210973615,2278
CCCn1cnnc1Cn1ccnc1-c1ccc2occc2c1,0.675686709,727
Cc1cc(NC(=O)c2cc(F)cc(F)c2)sn1,2.114844413,2957
C=CC(=O)N1CCC[C@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,2.219660482,33
COc1cc(C)cc(OC)c1-c1ccc(OCC(N)=O)cc1,0.675686709,3026
Cc1c(C(=O)Nc2ccc(N3CCC(N4CCOCC4)CC3)c(C#N)c2)cnn1-c1ccc(Cl)cc1,1.906663602,2669
O=C1CC(N2CCCN(c3ccc(C(F)(F)F)cn3)CC2)C(=O)N1c1ccccc1,2.431194839,1859
Cc1nn(C)c2nc(C(C)C)cc(C(=O)O)c12,0.675686709,1754
CCCCN(C)C(=O)c1cn(-c2ccc(C)c(C)c2)nn1,2.102776615,1656
Cn1c(CNC(=O)Cc2ccccc2)nc2ccccc21,0.877486528,1396
CN1CCc2nc(NC(=O)c3ccc(Cl)s3)sc2C1,1.301160264,1290
Cc1cc(C)cc(Oc2cc(C#N)ccn2)c1,1.681340752,288
CC(=O)N1CCC(Nc2ncnc3cc(-c4ccc(Br)cc4)sc23)CC1,0.806654724,418
COc1ccc(Cc2noc(-c3cccc4c3OCC(=O)N4)n2)cc1,1.269746373,2819
Cn1ncc2cc(-c3ccnc4[nH]ccc34)ccc21,2.068119042,448
Cn1ccnc1CN(C(=O)c1[nH]c2ccccc2c1Cl)C1CC1,1.956437379,1355
COc1ccnc(N2CCCN(Cc3ccccc3C)CC2)n1,2.878485603,2695
c1ccc(C2(CNc3nc4ccccc4o3)CCOCC2)cc1,2.111622036,3047
CCCn1cnnc1CN(C)Cc1ccc(C(F)(F)F)nc1,0.675686709,2123
O=C(c1ccc(Cl)cc1)N1CCC(c2nnc3n2CCCC3)CC1,0.675686709,2464
Cc1cc(-c2cnn(CCNC(=O)c3sc(C)nc3C)c2C2CC2)on1,1.376923524,189
Cc1nn(C)c(C)c1CNc1ccc(N2CCN(C)CC2)nc1,0.675686709,3019
Cc1ccc(C(=O)C(=O)NC2CCCC2)cc1,2.016958166,675
O=C(NC1CCCCC1)N1CCc2nc3ccccn3c(=O)c2C1,0.675686709,1688
Cc1nc(C2CCNCC2)cc(N(C)C)n1,0.675686709,1560
CCN(C(=O)c1cc(NC(C)=O)ccc1F)C1CCCC1,1.799271608,888
N#Cc1cccc(NCc2ccc(-c3cccnc3)o2)c1,1.961340398,3031
c1ccc(-c2ccc(Cn3ccnc3-c3cc4n(n3)CCCNC4)cc2)cc1,1.167848799,1742
CN1CCC(O)(CNC(=O)C2CCCCCC2)CC1,0.675686709,1857
CC(C)c1nnc(CN(C(C)C)C2CCOCC2)o1,0.829175074,1956
CC(C)(Oc1ccc(-c2cnc(N)c(-c3ccc(Cl)cc3)c2)cc1)C(=O)O,0.675686709,3
COc1cc(CNc2nnn[nH]2)cc(Br)c1OCc1ccc(Cl)cc1,1.020858282,449
Cc1cc(C(=O)Nc2nnc3n2CCCC3)n(C)n1,0.675686709,2343
Cn1ncc2c(Oc3cccc(Oc4ccccn4)c3)ncnc21,1.005952287,1480
Cc1cc(C(=O)NCC2CCN(c3ccc4ccccc4n3)CC2)cnc1C,1.764213506,2508
COc1ncccc1NC(=O)c1cccc(C)n1,2.175897231,1825
COc1cc(OC)c(OC)cc1CNC(C)(C)C,0.675686709,2189
Cc1cnc(N2CCSCC2)nc1N1CCSCC1,2.285411019,2269
O=C(NCc1nncn1-c1ccccc1)C1CCCC1,0.675686709,942
c1cncc(-c2nnc3n2[C@H]2CN(Cc4cccs4)C[C@H]2CC3)c1,0.858236335,2281
CC(C)CCn1ccc(NC2CCN(C(C)C)CC2)n1,0.675686709,2124
CC(C)NC(=O)CN(C#N)c1ccccc1,0.675686709,3004
COc1ccc(CN2CC(c3ccncc3)C2)cc1Cn1cccn1,1.034989216,2683
CC(=O)NC1CCC(NCCc2c(C)cccc2C)CC1,0.675686709,1939
CN(Cc1n[nH]c2c1CCCC2)c1nccnc1C#N,1.597409949,403
O=C(c1ccc2oc(CCCc3ccccc3)nc2c1)N1CCC(Oc2cccnc2)CC1,2.831694486,1503
CCc1cc(=O)[nH]c(SCCCCC2CCOCC2)n1,1.533606848,2434
CCOC(=O)c1ccc(NC(=O)Cn2cnc3ccccc32)cc1,0.847202364,1363
Cc1nn(-c2ccccn2)c2nc(C3CC3)cc(C(=O)O)c12,0.689220037,635
CCOC(=O)c1cccnc1-c1cccc2ccnn12,0.675686709,859
C[C@H]1CC[C@H](n2c3cnccc3c3cnc(Nc4ccc5c(n4)CCN(C(=O)CO)C5)nc32)CC1,2.123531517,2361
Cc1ncsc1CNc1nnc(-c2ccncc2)o1,0.949438801,1967
CC(C)(C)c1cnc(CN2CCC(=O)Nc3cc(F)ccc32)o1,1.994031049,2472
Cc1ccccc1OC1CCN(C(=O)Nc2ccc3c(c2)ncn3C)CC1,1.058350092,657
CC(C)(C)c1nc(Cn2nnc3ccccc3c2=O)no1,0.675686709,998
CC(C)c1cc(CN(C)Cc2c[nH]nc2-c2ccc(F)cc2)no1,2.512513633,1519
Cc1ccc(Nc2ccnc(Nc3ccc(C)cc3)n2)cc1,1.930658726,1873
